[Priors]
[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]
[Bugs]
0
1
2
3
4
[InitialTests]
0
10
1
2
[TestDetails]
0;[2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 23, 24, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 57, 59, 60, 62, 63, 64, 68, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 98, 99, 100, 101, 102, 104, 105, 106, 108, 110, 111, 112, 114, 120];[2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 23, 24, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 57, 59, 60, 62, 63, 64, 68, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 98, 99, 100, 101, 102, 104, 105, 106, 108, 110, 111, 112, 114, 120];1
1;[5, 20, 22, 118, 119];[5, 20, 22, 118, 119];0
2;[11, 12, 13, 14, 29, 30, 34, 35, 43, 45, 110, 112, 114, 116, 120];[11, 12, 13, 14, 29, 30, 34, 35, 43, 45, 110, 112, 114, 116, 120];0
3;[11, 12, 23, 42, 51, 52, 53, 56, 93];[11, 12, 23, 42, 51, 52, 53, 56, 93];0
4;[11, 12, 13, 14, 29, 30, 34, 35, 45, 110, 112, 116, 120];[11, 12, 13, 14, 29, 30, 34, 35, 45, 110, 112, 116, 120];0
5;[11, 12, 13, 14, 29, 30, 34, 35, 45, 52, 55, 110, 112, 114, 115, 116, 120];[11, 12, 13, 14, 29, 30, 34, 35, 45, 52, 55, 110, 112, 114, 115, 116, 120];0
6;[42, 51, 52, 53, 56];[42, 51, 52, 53, 56];0
7;[7, 23, 24, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 52, 53, 54, 55, 57, 64, 68, 71, 74, 77, 87, 93, 94, 95, 96, 99, 107, 110, 111, 112, 114, 118];[7, 23, 24, 27, 28, 29, 30, 31, 32, 34, 35, 36, 37, 38, 40, 41, 42, 43, 44, 45, 52, 53, 54, 55, 57, 64, 68, 71, 74, 77, 87, 93, 94, 95, 96, 99, 107, 110, 111, 112, 114, 118];0
8;[11, 12, 13, 14, 25, 26, 27, 29, 30, 34, 35, 37, 39, 41, 42, 43, 45, 46, 47, 48, 49, 52, 53, 54, 57, 63, 64, 77, 78, 87, 88, 95, 96, 106, 112, 114, 115, 120];[11, 12, 13, 14, 25, 26, 27, 29, 30, 34, 35, 37, 39, 41, 42, 43, 45, 46, 47, 48, 49, 52, 53, 54, 57, 63, 64, 77, 78, 87, 88, 95, 96, 106, 112, 114, 115, 120];0
9;[11, 12, 13, 14, 29, 30, 34, 35, 43, 45, 52, 109, 110, 112, 113, 114, 120];[11, 12, 13, 14, 29, 30, 34, 35, 43, 45, 52, 109, 110, 112, 113, 114, 120];0
