[Priors]
[0.61, 0.61, 0.61, 0.61, 0.61, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]
[Bugs]
0
1
2
3
4
[InitialTests]
0
10
1
2
[TestDetails]
0;[1, 2, 4, 7, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 27, 28, 29, 30, 32, 34, 36, 37, 38, 40, 42, 44, 46, 53, 57, 58, 59, 60, 61, 63, 64, 66, 67, 68, 69, 70, 71, 72, 73, 77, 82, 83, 84, 85, 86, 92];[1, 2, 4, 7, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 27, 28, 29, 30, 32, 34, 36, 37, 38, 40, 42, 44, 46, 53, 57, 58, 59, 60, 61, 63, 64, 66, 67, 68, 69, 70, 71, 72, 73, 77, 82, 83, 84, 85, 86, 92];1
1;[6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 21, 22, 27, 28, 30, 33, 34, 37, 38, 46, 53, 57, 58, 59, 60, 65, 66, 68, 69, 71, 72, 80, 82, 86, 88, 89, 94];[6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 21, 22, 27, 28, 30, 33, 34, 37, 38, 46, 53, 57, 58, 59, 60, 65, 66, 68, 69, 71, 72, 80, 82, 86, 88, 89, 94];0
2;[7, 11, 14, 15, 16, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 36, 37, 39, 40, 41, 49, 50, 51, 56, 57, 60, 65, 66, 67, 71, 72, 73, 77, 79, 84, 89, 91];[7, 11, 14, 15, 16, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28, 29, 30, 36, 37, 39, 40, 41, 49, 50, 51, 56, 57, 60, 65, 66, 67, 71, 72, 73, 77, 79, 84, 89, 91];0
3;[7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 27, 28, 29, 30, 34, 36, 37, 38, 40, 41, 42, 43, 44, 45, 46, 48, 49, 50, 51, 52, 53, 57, 58, 59, 60, 61, 62, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 76, 77, 78, 79, 83, 84, 85, 86, 88, 89, 90, 91, 92, 94];[7, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 27, 28, 29, 30, 34, 36, 37, 38, 40, 41, 42, 43, 44, 45, 46, 48, 49, 50, 51, 52, 53, 57, 58, 59, 60, 61, 62, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 76, 77, 78, 79, 83, 84, 85, 86, 88, 89, 90, 91, 92, 94];0
4;[95];[95];0
5;[7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 27, 28, 29, 30, 34, 36, 37, 38, 40, 41, 42, 44, 46, 48, 50, 51, 52, 53, 57, 58, 59, 60, 61, 62, 66, 67, 68, 69, 70, 71, 72, 73, 75, 76, 77, 81, 83, 84, 85, 86, 88, 89, 91, 92];[7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 27, 28, 29, 30, 34, 36, 37, 38, 40, 41, 42, 44, 46, 48, 50, 51, 52, 53, 57, 58, 59, 60, 61, 62, 66, 67, 68, 69, 70, 71, 72, 73, 75, 76, 77, 81, 83, 84, 85, 86, 88, 89, 91, 92];0
6;[7, 11, 12, 17, 18, 19, 20, 21, 28, 29, 30, 34, 36, 37, 48, 53, 57, 69, 70, 71, 72, 82, 83, 86, 88];[7, 11, 12, 17, 18, 19, 20, 21, 28, 29, 30, 34, 36, 37, 48, 53, 57, 69, 70, 71, 72, 82, 83, 86, 88];0
7;[7, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 24, 27, 28, 29, 30, 33, 34, 35, 36, 37, 38, 40, 53, 54, 55, 56, 57, 60, 61, 62, 63, 64, 65, 66, 67, 68, 73, 77, 79, 82, 83, 84, 85, 86, 88, 89, 90, 91, 92];[7, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 24, 27, 28, 29, 30, 33, 34, 35, 36, 37, 38, 40, 53, 54, 55, 56, 57, 60, 61, 62, 63, 64, 65, 66, 67, 68, 73, 77, 79, 82, 83, 84, 85, 86, 88, 89, 90, 91, 92];0
8;[11];[11];0
9;[11, 13, 14, 15, 16, 18, 19, 28, 29, 30, 31, 40, 44, 45, 47, 50, 51, 52, 55, 58, 60, 66, 71, 86, 87, 89, 95];[11, 13, 14, 15, 16, 18, 19, 28, 29, 30, 31, 40, 44, 45, 47, 50, 51, 52, 55, 58, 60, 66, 71, 86, 87, 89, 95];0
10;[0, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 25, 27, 28, 29, 30, 31, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 81, 83, 84, 85, 86, 89, 91, 92, 93, 95];[0, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 25, 27, 28, 29, 30, 31, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 81, 83, 84, 85, 86, 89, 91, 92, 93, 95];1
11;[7, 11, 12, 14, 16, 17, 18, 19, 20, 21, 27, 28, 29, 30, 34, 36, 37, 40, 41, 48, 50, 53, 57, 58, 59, 60, 69, 70, 71, 72, 82, 83, 84, 86, 88, 89];[7, 11, 12, 14, 16, 17, 18, 19, 20, 21, 27, 28, 29, 30, 34, 36, 37, 40, 41, 48, 50, 53, 57, 58, 59, 60, 69, 70, 71, 72, 82, 83, 84, 86, 88, 89];0
12;[7, 20, 21, 26, 28, 34, 36, 38, 39];[7, 20, 21, 26, 28, 34, 36, 38, 39];0
13;[10, 95];[10, 95];0
14;[10, 95];[10, 95];0
15;[11, 93, 95];[11, 93, 95];0
16;[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 27, 28, 29, 30, 34, 36, 37, 38, 40, 41, 48, 49, 50, 51, 52, 53, 57, 58, 59, 60, 61, 62, 65, 66, 67, 68, 69, 70, 71, 72, 73, 77, 83, 84, 85, 86, 88, 89, 91, 94];[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 27, 28, 29, 30, 34, 36, 37, 38, 40, 41, 48, 49, 50, 51, 52, 53, 57, 58, 59, 60, 61, 62, 65, 66, 67, 68, 69, 70, 71, 72, 73, 77, 83, 84, 85, 86, 88, 89, 91, 94];0
17;[7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 22, 27, 28, 34, 36, 42, 44, 46, 57, 58, 59, 60, 69, 71, 72, 73, 74, 75, 76, 77, 84, 85, 88, 91, 92];[7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 22, 27, 28, 34, 36, 42, 44, 46, 57, 58, 59, 60, 69, 71, 72, 73, 74, 75, 76, 77, 84, 85, 88, 91, 92];0
18;[11, 95];[11, 95];0
19;[0, 1, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 33, 34, 35, 36, 37, 38, 40, 41, 47, 48, 49, 50, 53, 55, 56, 57, 58, 59, 60, 61, 62, 65, 66, 67, 68, 69, 70, 71, 72, 73, 77, 78, 79, 80, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 94];[0, 1, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28, 29, 30, 33, 34, 35, 36, 37, 38, 40, 41, 47, 48, 49, 50, 53, 55, 56, 57, 58, 59, 60, 61, 62, 65, 66, 67, 68, 69, 70, 71, 72, 73, 77, 78, 79, 80, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 94];1
20;[7, 11, 12, 14, 16, 17, 18, 19, 27, 28, 32, 34, 36, 42, 44, 46, 57, 58, 59, 63, 69, 71, 72, 77, 82, 84, 88, 92];[7, 11, 12, 14, 16, 17, 18, 19, 27, 28, 32, 34, 36, 42, 44, 46, 57, 58, 59, 63, 69, 71, 72, 77, 82, 84, 88, 92];0
