[Priors]
[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]
[Bugs]
0
1
2
[InitialTests]
0
1
[TestDetails]
0;[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31];[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31];1
1;[5, 9, 13, 17, 18, 21, 24, 26, 29];[5, 9, 13, 17, 18, 21, 24, 26, 29];0
2;[31];[31];0
3;[28, 30, 31];[28, 30, 31];0
4;[8, 28, 30, 31];[8, 28, 30, 31];0
5;[28, 31];[28, 31];0
6;[3, 4, 5, 7, 11, 12, 13, 15, 28, 30, 31];[3, 4, 5, 7, 11, 12, 13, 15, 28, 30, 31];0
7;[0, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 19, 21, 22, 24, 25, 26, 30];[0, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 19, 21, 22, 24, 25, 26, 30];1
8;[3, 4, 5, 6, 7, 8, 9, 10, 11, 15, 18, 24, 25, 26, 27, 30];[3, 4, 5, 6, 7, 8, 9, 10, 11, 15, 18, 24, 25, 26, 27, 30];0
9;[4, 5, 7, 9, 10, 11, 13, 16, 21, 22, 23, 24, 25, 30, 31];[4, 5, 7, 9, 10, 11, 13, 16, 21, 22, 23, 24, 25, 30, 31];0
10;[5, 9, 11, 12, 13, 14, 19, 20, 21, 25, 27, 29];[5, 9, 11, 12, 13, 14, 19, 20, 21, 25, 27, 29];0
