[Priors]
[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]
[Bugs]
0
1
2
[InitialTests]
0
10
20
1
2
3
[TestDetails]
0;[2, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 18, 21, 23, 24, 27, 28, 29, 30, 31, 32, 33, 34, 35];[2, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 16, 18, 21, 23, 24, 27, 28, 29, 30, 31, 32, 33, 34, 35];1
1;[8, 12, 36];[8, 12, 36];0
2;[3, 6, 8, 10, 13, 14, 15, 36, 37];[3, 6, 8, 10, 13, 14, 15, 36, 37];0
3;[3, 6, 10, 13, 14, 15, 36, 37];[3, 6, 10, 13, 14, 15, 36, 37];0
4;[3, 6, 10, 13, 14, 15, 18, 36, 37];[3, 6, 10, 13, 14, 15, 18, 36, 37];0
5;[14, 37];[14, 37];0
6;[3, 6, 10, 11, 12, 13, 14, 15, 21, 29, 32, 33, 35, 36, 37, 38];[3, 6, 10, 11, 12, 13, 14, 15, 21, 29, 32, 33, 35, 36, 37, 38];0
7;[12, 36];[12, 36];0
8;[36, 37];[36, 37];0
9;[6, 10, 13, 14, 15, 18, 37];[6, 10, 13, 14, 15, 18, 37];0
10;[2, 6, 7, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 23, 25, 29, 33, 35];[2, 6, 7, 10, 11, 12, 13, 14, 15, 16, 19, 20, 21, 23, 25, 29, 33, 35];1
11;[8, 12, 36];[8, 12, 36];0
12;[12];[12];0
13;[6, 10, 11, 12, 13, 14, 15, 16, 17, 19, 21, 23, 25, 32, 33, 35];[6, 10, 11, 12, 13, 14, 15, 16, 17, 19, 21, 23, 25, 32, 33, 35];0
14;[4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 19, 21, 22, 24, 26, 27, 28, 32, 35];[4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 19, 21, 22, 24, 26, 27, 28, 32, 35];0
15;[14];[14];0
16;[6, 7, 10, 11, 12, 13, 14, 15, 18, 21, 28, 32, 33, 35];[6, 7, 10, 11, 12, 13, 14, 15, 18, 21, 28, 32, 33, 35];0
17;[6, 7, 10, 11, 12, 13, 14, 15, 21, 24, 27, 30, 32, 35];[6, 7, 10, 11, 12, 13, 14, 15, 21, 24, 27, 30, 32, 35];0
18;[12];[12];0
19;[3, 6, 8, 10, 13, 14, 15, 19, 36, 37, 38];[3, 6, 8, 10, 13, 14, 15, 19, 36, 37, 38];0
20;[0, 2, 3, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 19, 21, 22, 24, 26, 27, 28, 29, 32, 33, 34, 35, 36, 37];[0, 2, 3, 6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 19, 21, 22, 24, 26, 27, 28, 29, 32, 33, 34, 35, 36, 37];1
21;[3, 6, 10, 13, 14, 15, 18, 36, 37];[3, 6, 10, 13, 14, 15, 18, 36, 37];0
22;[5, 6, 10, 11, 12, 13, 14, 35];[5, 6, 10, 11, 12, 13, 14, 35];0
23;[6, 10, 11, 12, 13, 14, 15, 18, 21, 28, 32, 33, 35, 36];[6, 10, 11, 12, 13, 14, 15, 18, 21, 28, 32, 33, 35, 36];0
24;[10, 14, 33, 36, 37];[10, 14, 33, 36, 37];0
25;[6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 19, 21, 24, 26, 27, 28, 32, 35, 38];[6, 8, 10, 11, 12, 13, 14, 15, 16, 17, 19, 21, 24, 26, 27, 28, 32, 35, 38];0
26;[3, 6, 8, 9, 10, 11, 12, 13, 14, 36, 37, 38];[3, 6, 8, 9, 10, 11, 12, 13, 14, 36, 37, 38];0
27;[3, 6, 8, 10, 13, 14, 15, 36, 37, 38];[3, 6, 8, 10, 13, 14, 15, 36, 37, 38];0
28;[8, 13];[8, 13];0
29;[12];[12];0
30;[1, 9, 38];[1, 9, 38];1
31;[3, 6, 8, 10, 13, 14, 15, 18, 19, 36, 37];[3, 6, 8, 10, 13, 14, 15, 18, 19, 36, 37];0
32;[3, 6, 10, 13, 14, 15, 18, 36, 37];[3, 6, 10, 13, 14, 15, 18, 36, 37];0
33;[4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 18, 19, 21, 22, 24, 27, 28, 30, 32, 33, 35];[4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 18, 19, 21, 22, 24, 27, 28, 30, 32, 33, 35];0
34;[8, 12, 36];[8, 12, 36];0
35;[6, 10, 11, 12, 13, 14, 15, 19, 21, 23, 25, 27, 30, 32, 33, 35];[6, 10, 11, 12, 13, 14, 15, 19, 21, 23, 25, 27, 30, 32, 33, 35];0
36;[3, 6, 8, 10, 13, 14, 15, 36, 37];[3, 6, 8, 10, 13, 14, 15, 36, 37];0
37;[3, 6, 8, 10, 13, 14, 15, 18, 19, 36, 37];[3, 6, 8, 10, 13, 14, 15, 18, 19, 36, 37];0
38;[6, 10, 13, 14];[6, 10, 13, 14];0
