[Priors]
[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]
[Bugs]
0
1
2
3
4
[InitialTests]
0
5
1
2
[TestDetails]
0;[2, 6, 7, 8, 9, 10, 12, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 36];[2, 6, 7, 8, 9, 10, 12, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 36];1
1;[18, 20, 36];[18, 20, 36];0
2;[18, 20, 36];[18, 20, 36];0
3;[18, 20, 36];[18, 20, 36];0
4;[20, 23, 25, 26];[20, 23, 25, 26];0
5;[3, 4, 5, 6, 7, 11, 12, 16, 17, 18, 19, 20, 30, 31, 32, 33, 34, 35];[3, 4, 5, 6, 7, 11, 12, 16, 17, 18, 19, 20, 30, 31, 32, 33, 34, 35];1
6;[20, 23];[20, 23];0
7;[6, 9, 12, 17, 18, 20, 36];[6, 9, 12, 17, 18, 20, 36];0
8;[12, 13, 14, 15, 16, 17, 18, 20, 31, 32, 35, 36];[12, 13, 14, 15, 16, 17, 18, 20, 31, 32, 35, 36];0
9;[12, 16, 18, 19, 20, 36];[12, 16, 18, 19, 20, 36];0
10;[26];[26];0
11;[0, 1, 4, 5, 12, 13, 14, 15, 16, 17, 18, 20, 29];[0, 1, 4, 5, 12, 13, 14, 15, 16, 17, 18, 20, 29];1
12;[28];[28];0
13;[17, 19, 30, 32, 34];[17, 19, 30, 32, 34];0
14;[24, 25, 26];[24, 25, 26];0
15;[0, 4, 5, 12, 13, 15, 16, 17, 18, 20, 29];[0, 4, 5, 12, 13, 15, 16, 17, 18, 20, 29];1
16;[12, 17, 18, 32, 33, 34, 35, 36];[12, 17, 18, 32, 33, 34, 35, 36];0
17;[12, 15, 16, 18, 29];[12, 15, 16, 18, 29];0
18;[21, 22, 27];[21, 22, 27];0
19;[5, 6, 7, 8, 9, 10, 11, 12, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 36];[5, 6, 7, 8, 9, 10, 11, 12, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 36];0
20;[22, 25, 27];[22, 25, 27];0
21;[12, 17, 18, 36];[12, 17, 18, 36];0
22;[6, 7, 9, 10, 12, 17, 18, 19, 20, 21, 22, 24, 25, 26, 36];[6, 7, 9, 10, 12, 17, 18, 19, 20, 21, 22, 24, 25, 26, 36];0
23;[20, 23, 25, 26];[20, 23, 25, 26];0
