[Priors]
[1.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 1.01, 1.01, 0.01, 1.01, 0.01, 1.01, 1.01, 0.01]
[Bugs]
0
[InitialTests]
0
1
[TestDetails]
0;[0, 1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14];[0, 1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14];1
1;[3, 7, 9, 12];[3, 7, 9, 12];0
2;[7, 12];[7, 12];0
3;[1, 2, 3, 4, 5, 6, 10, 11, 12];[1, 2, 3, 4, 5, 6, 10, 11, 12];0
4;[1, 2, 3, 10, 12];[1, 2, 3, 10, 12];0
5;[7];[7];0
6;[2, 3, 5, 10, 11, 12, 13];[2, 3, 5, 10, 11, 12, 13];0
7;[7];[7];0
8;[7];[7];0
9;[7, 12];[7, 12];0
10;[0, 1, 2, 3, 4, 6, 8, 9, 11, 12, 13];[0, 1, 2, 3, 4, 6, 8, 9, 11, 12, 13];1
