[Priors]
[0.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]
[Bugs]
0
1
[InitialTests]
0
4
6
1
2
3
[TestDetails]
0;[1, 2, 3, 6, 7, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20];[1, 2, 3, 6, 7, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20];1
1;[18, 19];[18, 19];0
2;[2, 3, 4, 12, 13, 14, 18, 19, 20, 21];[2, 3, 4, 12, 13, 14, 18, 19, 20, 21];0
3;[21];[21];0
4;[1, 2, 3, 5, 7, 11, 13, 16, 18, 19, 20];[1, 2, 3, 5, 7, 11, 13, 16, 18, 19, 20];1
5;[18, 19];[18, 19];0
6;[1, 2, 3, 4, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21];[1, 2, 3, 4, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21];1
7;[18, 19];[18, 19];0
8;[18];[18];0
9;[0, 11, 13, 14];[0, 11, 13, 14];1
10;[2, 4, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21];[2, 4, 9, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21];0
11;[20];[20];0
12;[18, 19];[18, 19];0
