[Priors]
[1.01, 0.01, 0.01, 0.01, 1.01, 1.01, 0.01, 0.01, 0.01, 1.01, 0.01, 0.01, 0.01, 1.01, 0.01, 1.01, 0.01, 1.01, 1.01, 0.01, 0.01]
[Bugs]
0
[InitialTests]
0
1
[TestDetails]
0;[0, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19];[0, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19];1
1;[1, 5, 6, 7, 8, 16, 18];[1, 5, 6, 7, 8, 16, 18];0
2;[8];[8];0
3;[8, 16, 18];[8, 16, 18];0
4;[9, 11, 13, 19];[9, 11, 13, 19];0
5;[8, 9, 12, 13, 14, 15, 16, 17, 18];[8, 9, 12, 13, 14, 15, 16, 17, 18];0
6;[3];[3];0
7;[0, 1, 2, 3, 4, 5, 6, 7, 9, 11, 14, 15, 16, 17, 18, 19, 20];[0, 1, 2, 3, 4, 5, 6, 7, 9, 11, 14, 15, 16, 17, 18, 19, 20];1
8;[3, 4, 6, 7];[3, 4, 6, 7];0
9;[9, 13, 15, 16, 18, 19, 20];[9, 13, 15, 16, 18, 19, 20];0
10;[8, 16];[8, 16];0
