[Priors]
[0.61, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002]
[Bugs]
0
[InitialTests]
0
3
8
1
2
4
[TestDetails]
0;[0, 1, 3, 4, 6, 7, 9, 10, 11, 12, 14, 15, 17, 19];[0, 1, 3, 4, 6, 7, 9, 10, 11, 12, 14, 15, 17, 19];1
1;[24];[24];0
2;[23, 24];[23, 24];0
3;[0, 2, 4, 7, 10, 11, 12, 13, 18, 19, 20, 22, 23, 24];[0, 2, 4, 7, 10, 11, 12, 13, 18, 19, 20, 22, 23, 24];1
4;[9, 10, 12, 13, 24];[9, 10, 12, 13, 24];0
5;[12, 13];[12, 13];0
6;[23, 24];[23, 24];0
7;[23, 24];[23, 24];0
8;[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 20];[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 20];1
9;[23, 24];[23, 24];0
10;[0, 1, 4, 5, 8, 10, 12, 15, 17, 20, 21];[0, 1, 4, 5, 8, 10, 12, 15, 17, 20, 21];1
11;[23, 24];[23, 24];0
12;[23, 24];[23, 24];0
13;[23, 24];[23, 24];0
14;[23, 24];[23, 24];0
15;[4, 7, 8, 10, 14, 15, 22, 23, 24];[4, 7, 8, 10, 14, 15, 22, 23, 24];0
