[Priors]
[1.01, 0.01, 0.01, 1.01, 1.01, 0.01, 0.01, 1.01, 1.01, 1.01, 0.01, 0.01, 1.01, 1.01, 1.01, 0.01, 1.01, 1.01, 0.01, 0.01, 0.01, 1.01, 1.01, 1.01, 1.01]
[Bugs]
0
[InitialTests]
0
10
1
2
[TestDetails]
0;[0, 1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20, 21, 22, 23];[0, 1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20, 21, 22, 23];1
1;[14];[14];0
2;[13, 21];[13, 21];0
3;[1, 2, 7, 9, 13, 15, 19, 21, 22];[1, 2, 7, 9, 13, 15, 19, 21, 22];0
4;[14];[14];0
5;[1, 2, 7, 9, 13, 15, 16, 17, 18, 19, 20, 21, 23];[1, 2, 7, 9, 13, 15, 16, 17, 18, 19, 20, 21, 23];0
6;[2, 14, 15, 21];[2, 14, 15, 21];0
7;[14];[14];0
8;[1, 2, 7, 9, 12, 13, 19, 21];[1, 2, 7, 9, 12, 13, 19, 21];0
9;[1, 2, 6, 11, 17, 21, 23];[1, 2, 6, 11, 17, 21, 23];0
10;[0, 1, 2, 4, 5, 6, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24];[0, 1, 2, 4, 5, 6, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 24];1
11;[14, 21];[14, 21];0
12;[14];[14];0
13;[14, 21];[14, 21];0
14;[1, 2, 7, 9, 13, 19, 21];[1, 2, 7, 9, 13, 19, 21];0
15;[14];[14];0
16;[14];[14];0
17;[14];[14];0
18;[14, 21];[14, 21];0
19;[14];[14];0
20;[0, 1, 2, 4, 6, 8, 9, 10, 12, 14, 15, 17, 18, 19, 21, 22];[0, 1, 2, 4, 6, 8, 9, 10, 12, 14, 15, 17, 18, 19, 21, 22];1
