[Priors]
[1.01, 1.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 1.01, 1.01, 0.01, 1.01, 0.01, 0.01, 0.01, 1.01, 0.01, 0.01, 1.01, 0.01, 1.01, 0.01, 1.01, 0.01]
[Bugs]
0
1
2
[InitialTests]
0
10
1
2
[TestDetails]
0;[1, 2, 7, 8, 11, 12, 13, 19, 20, 21];[1, 2, 7, 8, 11, 12, 13, 19, 20, 21];1
1;[5, 10, 17, 18, 19];[5, 10, 17, 18, 19];0
2;[11, 12, 14, 15, 16];[11, 12, 14, 15, 16];0
3;[5, 8, 10, 19];[5, 8, 10, 19];0
4;[3, 19];[3, 19];0
5;[5, 7, 8, 10, 17, 18, 22, 24];[5, 7, 8, 10, 17, 18, 22, 24];0
6;[11, 12, 14, 15, 19];[11, 12, 14, 15, 19];0
7;[5, 10, 17, 18, 19];[5, 10, 17, 18, 19];0
8;[5, 10, 17, 18, 19];[5, 10, 17, 18, 19];0
9;[11, 12, 14, 15];[11, 12, 14, 15];0
10;[1, 11, 12, 14, 15, 19, 20];[1, 11, 12, 14, 15, 19, 20];1
11;[5, 10, 17, 18, 19];[5, 10, 17, 18, 19];0
12;[6, 9, 10, 17, 18, 19];[6, 9, 10, 17, 18, 19];0
13;[5, 10, 17];[5, 10, 17];0
14;[5, 10, 17, 18, 19, 24];[5, 10, 17, 18, 19, 24];0
15;[3];[3];0
16;[11, 12, 19];[11, 12, 19];0
17;[10, 11, 12, 23];[10, 11, 12, 23];0
18;[5, 8, 10];[5, 8, 10];0
19;[4, 5, 7, 8, 9, 10, 11, 17, 18, 19, 21, 22, 24];[4, 5, 7, 8, 9, 10, 11, 17, 18, 19, 21, 22, 24];0
20;[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 21, 22, 23, 24];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 21, 22, 23, 24];1
