[Priors]
[0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 1.01, 0.01, 0.01, 0.01, 1.01, 0.012, 1.01, 1.01, 1.01, 0.957, 0.01, 1.01, 0.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 1.01, 0.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]
[Bugs]
0
1
2
3
4
5
[InitialTests]
0
9
1
2
[TestDetails]
0;[1, 3, 5, 6, 13, 15, 20, 21, 22, 29, 31, 32, 33, 34, 40];[1, 3, 5, 6, 13, 15, 20, 21, 22, 29, 31, 32, 33, 34, 40];1
1;[26, 28];[26, 28];0
2;[19, 26, 28];[19, 26, 28];0
3;[9, 24, 26, 27];[9, 24, 26, 27];0
4;[29, 30, 31, 32, 34, 35, 37, 38, 39];[29, 30, 31, 32, 34, 35, 37, 38, 39];0
5;[7, 22, 23, 24, 25, 26, 27];[7, 22, 23, 24, 25, 26, 27];0
6;[29, 34, 36];[29, 34, 36];0
7;[6, 13, 16, 18, 19, 20, 21, 22, 25, 26, 28];[6, 13, 16, 18, 19, 20, 21, 22, 25, 26, 28];0
8;[18, 19, 20, 21, 22, 25, 26, 28];[18, 19, 20, 21, 22, 25, 26, 28];0
9;[0, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39];[0, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39];1
10;[29, 30, 32, 39, 40];[29, 30, 32, 39, 40];0
11;[11, 24, 26, 27];[11, 24, 26, 27];0
12;[16, 17, 19, 26, 28];[16, 17, 19, 26, 28];0
13;[7, 8, 22, 24, 25, 26, 27];[7, 8, 22, 24, 25, 26, 27];0
14;[6, 13, 14, 15, 19, 26, 28];[6, 13, 14, 15, 19, 26, 28];0
15;[26, 28];[26, 28];0
16;[9, 10, 23, 24, 26];[9, 10, 23, 24, 26];0
17;[11, 12, 22, 23, 24, 25, 26, 27];[11, 12, 22, 23, 24, 25, 26, 27];0
18;[2, 3, 4, 6, 15, 16, 17, 19, 20, 22, 29, 30, 31, 32, 33, 34, 36, 37, 38];[2, 3, 4, 6, 15, 16, 17, 19, 20, 22, 29, 30, 31, 32, 33, 34, 36, 37, 38];1
19;[29, 30, 31, 32, 33, 34, 36, 38, 39];[29, 30, 31, 32, 33, 34, 36, 38, 39];0
20;[19, 26, 28];[19, 26, 28];0
