[Priors]
[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]
[Bugs]
0
1
2
3
4
5
[InitialTests]
0
10
20
1
2
3
[TestDetails]
0;[0, 2, 3, 9, 10, 11, 13, 14, 15, 19, 20, 22, 23, 25, 26, 29, 34, 36, 37, 38, 40, 41, 43, 47, 48, 50, 51, 53, 55, 56, 57, 59, 61, 63, 64, 65, 66, 67, 68, 71, 72, 78, 79, 80, 81, 82, 83, 87, 89, 94, 95, 98, 100, 101, 102, 103, 105, 106, 108, 109, 110, 111, 112, 113, 115, 116];[0, 2, 3, 9, 10, 11, 13, 14, 15, 19, 20, 22, 23, 25, 26, 29, 34, 36, 37, 38, 40, 41, 43, 47, 48, 50, 51, 53, 55, 56, 57, 59, 61, 63, 64, 65, 66, 67, 68, 71, 72, 78, 79, 80, 81, 82, 83, 87, 89, 94, 95, 98, 100, 101, 102, 103, 105, 106, 108, 109, 110, 111, 112, 113, 115, 116];1
1;[17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 29, 34, 37, 38, 40, 43, 48, 54, 57, 77, 80, 82, 87, 88, 89, 90, 106, 111, 113, 114, 116];[17, 18, 19, 20, 21, 22, 25, 26, 27, 28, 29, 34, 37, 38, 40, 43, 48, 54, 57, 77, 80, 82, 87, 88, 89, 90, 106, 111, 113, 114, 116];0
2;[53, 55, 57, 62, 67, 68, 69, 70, 72, 74, 89, 95, 97, 98, 116];[53, 55, 57, 62, 67, 68, 69, 70, 72, 74, 89, 95, 97, 98, 116];0
3;[7, 8, 9, 14, 15, 16, 17, 18, 19, 23, 25, 26, 31, 33, 34, 36, 37, 38, 41, 45, 47, 48, 49, 53, 54, 57, 83, 84, 85, 87, 88, 89, 90, 105, 114];[7, 8, 9, 14, 15, 16, 17, 18, 19, 23, 25, 26, 31, 33, 34, 36, 37, 38, 41, 45, 47, 48, 49, 53, 54, 57, 83, 84, 85, 87, 88, 89, 90, 105, 114];0
4;[67, 68, 71, 101];[67, 68, 71, 101];0
5;[53, 55, 57, 62, 67, 68, 69, 72, 74, 89, 95, 97, 98, 116];[53, 55, 57, 62, 67, 68, 69, 72, 74, 89, 95, 97, 98, 116];0
6;[6, 10, 15, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 37, 38, 39, 40, 41, 43, 53, 57, 60, 67, 68, 71, 72, 78, 79, 80, 82, 83, 84, 87, 88, 89, 91, 92, 93, 102, 105, 107, 109, 110, 111, 112, 113, 115];[6, 10, 15, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 37, 38, 39, 40, 41, 43, 53, 57, 60, 67, 68, 71, 72, 78, 79, 80, 82, 83, 84, 87, 88, 89, 91, 92, 93, 102, 105, 107, 109, 110, 111, 112, 113, 115];0
7;[7, 8, 9, 12, 13, 14, 17, 18, 19, 25, 26, 34, 37, 38, 45, 48, 53, 54, 57, 75, 76, 77, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 105];[7, 8, 9, 12, 13, 14, 17, 18, 19, 25, 26, 34, 37, 38, 45, 48, 53, 54, 57, 75, 76, 77, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 105];0
8;[17, 18, 75, 76, 77, 81, 85, 87, 89, 114];[17, 18, 75, 76, 77, 81, 85, 87, 89, 114];0
9;[17, 18, 23, 25, 29, 41, 80, 82, 84, 87, 88, 89, 110];[17, 18, 23, 25, 29, 41, 80, 82, 84, 87, 88, 89, 110];0
10;[2, 5, 9, 10, 11, 15, 16, 23, 25, 32, 41, 50, 53, 55, 56, 57, 59, 61, 63, 64, 67, 71, 72, 79, 80, 87, 89, 95, 96, 97, 98, 105, 110, 116];[2, 5, 9, 10, 11, 15, 16, 23, 25, 32, 41, 50, 53, 55, 56, 57, 59, 61, 63, 64, 67, 71, 72, 79, 80, 87, 89, 95, 96, 97, 98, 105, 110, 116];1
11;[6, 10, 15, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 37, 38, 39, 40, 41, 43, 53, 57, 60, 67, 68, 71, 72, 78, 79, 80, 82, 83, 84, 87, 88, 89, 91, 92, 93, 102, 105, 107, 109, 110, 111, 112, 113, 115];[6, 10, 15, 17, 18, 19, 20, 22, 23, 24, 25, 26, 27, 28, 29, 37, 38, 39, 40, 41, 43, 53, 57, 60, 67, 68, 71, 72, 78, 79, 80, 82, 83, 84, 87, 88, 89, 91, 92, 93, 102, 105, 107, 109, 110, 111, 112, 113, 115];0
12;[33, 35, 47, 48, 50, 52, 53, 55, 56, 57, 58, 61, 62, 67, 68, 69, 70, 72, 74, 89, 95, 97, 98, 116];[33, 35, 47, 48, 50, 52, 53, 55, 56, 57, 58, 61, 62, 67, 68, 69, 70, 72, 74, 89, 95, 97, 98, 116];0
13;[95, 99, 116];[95, 99, 116];0
14;[17, 18, 20, 22, 23, 25, 27, 28, 29, 40, 41, 42, 80, 82, 84, 87, 88, 89, 91, 92, 102, 109, 110, 112, 113];[17, 18, 20, 22, 23, 25, 27, 28, 29, 40, 41, 42, 80, 82, 84, 87, 88, 89, 91, 92, 102, 109, 110, 112, 113];0
15;[17, 18, 19, 22, 23, 25, 26, 28, 29, 40, 41, 55, 62, 67, 68, 69, 70, 72, 74, 80, 82, 84, 87, 88, 89, 108, 110, 111, 113, 117];[17, 18, 19, 22, 23, 25, 26, 28, 29, 40, 41, 55, 62, 67, 68, 69, 70, 72, 74, 80, 82, 84, 87, 88, 89, 108, 110, 111, 113, 117];0
16;[33, 35, 47, 48, 50, 52, 53, 55, 56, 57, 58, 59, 61, 64, 65, 67, 68, 69, 71, 74, 89, 95, 97, 98, 116];[33, 35, 47, 48, 50, 52, 53, 55, 56, 57, 58, 59, 61, 64, 65, 67, 68, 69, 71, 74, 89, 95, 97, 98, 116];0
17;[89, 95, 99, 116];[89, 95, 99, 116];0
18;[33, 35, 47, 48, 50, 52, 53, 55, 56, 57, 58, 61, 62, 67, 68, 69, 70, 72, 74, 89, 95, 97, 98, 116];[33, 35, 47, 48, 50, 52, 53, 55, 56, 57, 58, 61, 62, 67, 68, 69, 70, 72, 74, 89, 95, 97, 98, 116];0
19;[7, 8, 9, 12, 13, 14, 17, 18, 19, 25, 26, 34, 37, 38, 45, 48, 53, 54, 57, 75, 76, 77, 80, 81, 82, 83, 84, 85, 87, 88, 89, 90, 105];[7, 8, 9, 12, 13, 14, 17, 18, 19, 25, 26, 34, 37, 38, 45, 48, 53, 54, 57, 75, 76, 77, 80, 81, 82, 83, 84, 85, 87, 88, 89, 90, 105];0
