[Priors]
[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]
[Bugs]
0
1
2
[InitialTests]
0
9
1
2
[TestDetails]
0;[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39, 40, 41];[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39, 40, 41];1
1;[8, 9, 10, 11, 15, 23, 24, 25, 26, 27, 28, 30, 32];[8, 9, 10, 11, 15, 23, 24, 25, 26, 27, 28, 30, 32];0
2;[8, 9, 10, 17, 23, 24, 26, 28, 30, 32, 33];[8, 9, 10, 17, 23, 24, 26, 28, 30, 32, 33];0
3;[35, 40, 41];[35, 40, 41];0
4;[10, 13, 14, 23, 24, 26, 27];[10, 13, 14, 23, 24, 26, 27];0
5;[35, 38, 39, 41];[35, 38, 39, 41];0
6;[17, 18];[17, 18];0
7;[5, 6, 7];[5, 6, 7];0
8;[30, 31];[30, 31];0
9;[2, 35, 36, 37, 38, 40];[2, 35, 36, 37, 38, 40];1
10;[4, 10, 11, 12, 13, 16, 23, 25, 26, 27];[4, 10, 11, 12, 13, 16, 23, 25, 26, 27];0
11;[4, 10, 11, 12, 13, 23, 26, 27];[4, 10, 11, 12, 13, 23, 26, 27];0
12;[26, 29];[26, 29];0
13;[26, 29];[26, 29];0
14;[32];[32];0
15;[10, 11, 23, 24, 26, 28, 30, 34];[10, 11, 23, 24, 26, 28, 30, 34];0
16;[4, 10, 11, 12, 13, 16, 23, 25, 26, 27];[4, 10, 11, 12, 13, 16, 23, 25, 26, 27];0
17;[4, 10, 11, 12, 13, 23, 26, 27];[4, 10, 11, 12, 13, 23, 26, 27];0
18;[5, 19, 20, 21, 22];[5, 19, 20, 21, 22];0
19;[1, 2, 3, 4, 5, 7, 9, 10, 19, 20, 21, 22];[1, 2, 3, 4, 5, 7, 9, 10, 19, 20, 21, 22];1
20;[5, 19, 22];[5, 19, 22];0
