[Priors]
[0.61, 0.61, 0.61, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11]
[Bugs]
0
1
2
[InitialTests]
0
1
[TestDetails]
0;[0, 1, 4, 5, 8, 9, 10, 11, 12, 13, 15, 17, 19, 20, 21];[0, 1, 4, 5, 8, 9, 10, 11, 12, 13, 15, 17, 19, 20, 21];1
1;[11, 12, 13, 15, 16, 18, 20, 21];[11, 12, 13, 15, 16, 18, 20, 21];0
2;[6, 17];[6, 17];0
3;[20, 22];[20, 22];0
4;[3, 4, 5, 6, 9, 11, 13, 17];[3, 4, 5, 6, 9, 11, 13, 17];0
5;[13, 14, 19, 20, 21];[13, 14, 19, 20, 21];0
6;[23, 24];[23, 24];0
7;[23, 25];[23, 25];0
8;[7, 8, 9, 10, 11, 12, 13, 15, 16, 18, 20, 21];[7, 8, 9, 10, 11, 12, 13, 15, 16, 18, 20, 21];0
9;[0, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25];[0, 2, 3, 4, 6, 7, 8, 9, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25];1
10;[13, 18, 20, 21];[13, 18, 20, 21];0
