[Priors]
[0.61, 0.61, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002]
[Bugs]
0
1
[InitialTests]
4
12
0
1
[TestDetails]
0;[1, 2, 3, 4, 6, 7, 8, 11, 15, 17, 18, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 39, 41, 42, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55];[1, 2, 3, 4, 6, 7, 8, 11, 15, 17, 18, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 39, 41, 42, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55];0
1;[6, 7, 8, 11, 17, 18, 23, 24, 25, 26, 27, 34, 35, 39, 41, 48, 51, 52, 54];[6, 7, 8, 11, 17, 18, 23, 24, 25, 26, 27, 34, 35, 39, 41, 48, 51, 52, 54];0
2;[39];[39];0
3;[6, 7, 8, 11, 17, 18, 23, 24, 25, 26, 27, 28, 34, 35, 39, 41, 48, 51, 52, 54];[6, 7, 8, 11, 17, 18, 23, 24, 25, 26, 27, 28, 34, 35, 39, 41, 48, 51, 52, 54];0
4;[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 15, 16, 17, 18, 19, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 39, 40, 41, 42, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 56];[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 15, 16, 17, 18, 19, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 33, 34, 35, 39, 40, 41, 42, 44, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 56];1
5;[6, 7, 8, 11, 17, 18, 23, 24, 25, 26, 27, 34, 35, 39, 41, 48, 51, 52, 54];[6, 7, 8, 11, 17, 18, 23, 24, 25, 26, 27, 34, 35, 39, 41, 48, 51, 52, 54];0
6;[2, 3, 4, 5, 6, 7, 9, 15, 16, 18, 20, 28, 35, 42, 53, 54];[2, 3, 4, 5, 6, 7, 9, 15, 16, 18, 20, 28, 35, 42, 53, 54];0
7;[39];[39];0
8;[3, 4, 5, 9, 13, 15, 16, 20, 22, 30, 31, 32, 33, 36, 37, 38, 41, 44, 45, 47, 48, 50, 51, 52];[3, 4, 5, 9, 13, 15, 16, 20, 22, 30, 31, 32, 33, 36, 37, 38, 41, 44, 45, 47, 48, 50, 51, 52];0
9;[3, 14, 15, 16, 20, 21, 22, 27, 30, 32, 33, 36, 37, 38, 40, 41, 45, 46, 47, 49, 52];[3, 14, 15, 16, 20, 21, 22, 27, 30, 32, 33, 36, 37, 38, 40, 41, 45, 46, 47, 49, 52];0
10;[3, 6, 11, 14, 17, 18, 20, 21, 23, 24, 26, 27, 30, 33, 34, 35, 37, 38, 41, 42, 43, 47, 48, 50, 51, 52, 54];[3, 6, 11, 14, 17, 18, 20, 21, 23, 24, 26, 27, 30, 33, 34, 35, 37, 38, 41, 42, 43, 47, 48, 50, 51, 52, 54];0
11;[6, 7, 8, 11, 17, 18, 23, 24, 25, 26, 27, 28, 29, 30, 34, 35, 39, 41, 48, 51, 52, 54];[6, 7, 8, 11, 17, 18, 23, 24, 25, 26, 27, 28, 29, 30, 34, 35, 39, 41, 48, 51, 52, 54];0
12;[0, 3, 4, 5, 6, 13, 14, 20, 21, 22, 30, 32, 33, 36, 37, 38, 41, 42, 43, 44, 45, 47, 48, 50, 51, 52, 53, 54];[0, 3, 4, 5, 6, 13, 14, 20, 21, 22, 30, 32, 33, 36, 37, 38, 41, 42, 43, 44, 45, 47, 48, 50, 51, 52, 53, 54];1
13;[17, 39];[17, 39];0
14;[6, 7, 8, 11, 17, 27, 35, 39];[6, 7, 8, 11, 17, 27, 35, 39];0
15;[39];[39];0
