[Priors]
[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]
[Bugs]
0
1
[InitialTests]
4
12
18
0
1
2
[TestDetails]
0;[1, 2, 3, 4, 6, 7, 8, 9, 12, 16, 19, 20, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 42, 44, 46, 48, 49, 50, 51, 52, 53, 55, 56, 58, 59, 60];[1, 2, 3, 4, 6, 7, 8, 9, 12, 16, 19, 20, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 42, 44, 46, 48, 49, 50, 51, 52, 53, 55, 56, 58, 59, 60];0
1;[6, 7, 8, 9, 12, 19, 20, 25, 26, 27, 28, 29, 30, 37, 38, 42, 44, 52, 55, 56, 59];[6, 7, 8, 9, 12, 19, 20, 25, 26, 27, 28, 29, 30, 37, 38, 42, 44, 52, 55, 56, 59];0
2;[42];[42];0
3;[6, 7, 8, 9, 12, 19, 20, 25, 26, 27, 28, 29, 30, 31, 37, 38, 42, 44, 52, 55, 56, 59];[6, 7, 8, 9, 12, 19, 20, 25, 26, 27, 28, 29, 30, 31, 37, 38, 42, 44, 52, 55, 56, 59];0
4;[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 16, 17, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 42, 43, 44, 46, 48, 49, 50, 51, 52, 53, 55, 56, 58, 59, 60, 61];[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 16, 17, 19, 20, 21, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 42, 43, 44, 46, 48, 49, 50, 51, 52, 53, 55, 56, 58, 59, 60, 61];1
5;[6, 7, 8, 9, 12, 19, 20, 25, 26, 27, 28, 29, 30, 37, 38, 42, 44, 52, 55, 56, 59];[6, 7, 8, 9, 12, 19, 20, 25, 26, 27, 28, 29, 30, 37, 38, 42, 44, 52, 55, 56, 59];0
6;[2, 3, 4, 5, 6, 7, 8, 10, 16, 17, 20, 22, 25, 31, 38, 46, 57, 58, 59];[2, 3, 4, 5, 6, 7, 8, 10, 16, 17, 20, 22, 25, 31, 38, 46, 57, 58, 59];0
7;[42];[42];0
8;[3, 4, 5, 8, 10, 14, 16, 17, 22, 24, 25, 33, 34, 35, 36, 39, 40, 41, 44, 45, 48, 49, 51, 52, 54, 55, 56, 57];[3, 4, 5, 8, 10, 14, 16, 17, 22, 24, 25, 33, 34, 35, 36, 39, 40, 41, 44, 45, 48, 49, 51, 52, 54, 55, 56, 57];0
9;[3, 8, 15, 16, 17, 22, 23, 24, 25, 30, 33, 35, 36, 39, 40, 41, 43, 44, 49, 50, 51, 53, 56, 57];[3, 8, 15, 16, 17, 22, 23, 24, 25, 30, 33, 35, 36, 39, 40, 41, 43, 44, 49, 50, 51, 53, 56, 57];0
