[Priors]
[0.61, 0.61, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11]
[Bugs]
0
1
[InitialTests]
0
8
1
2
[TestDetails]
0;[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14];1
1;[8];[8];0
2;[12];[12];0
3;[2, 3, 5, 12];[2, 3, 5, 12];0
4;[8, 10];[8, 10];0
5;[2, 5];[2, 5];0
6;[2, 3, 13];[2, 3, 13];0
7;[2, 3, 5, 12];[2, 3, 5, 12];0
8;[0, 2, 4, 5, 7, 8, 11, 12, 13, 14];[0, 2, 4, 5, 7, 8, 11, 12, 13, 14];1
9;[2, 4, 5, 12, 13, 14];[2, 4, 5, 12, 13, 14];0
10;[8, 9, 10];[8, 9, 10];0
11;[12];[12];0
12;[2, 4, 5, 12, 13];[2, 4, 5, 12, 13];0
13;[12];[12];0
14;[2, 4, 5, 12, 13];[2, 4, 5, 12, 13];0
15;[7];[7];0
16;[0, 1, 2, 4, 5, 7, 8, 10, 11, 12, 13, 14];[0, 1, 2, 4, 5, 7, 8, 10, 11, 12, 13, 14];0
17;[12];[12];0
18;[2, 3, 5, 12];[2, 3, 5, 12];0
19;[8, 9, 10, 11];[8, 9, 10, 11];0
