[Priors]
[1.01, 1.01, 1.01, 1.01, 0.01, 0.01, 0.01, 0.01, 1.01, 0.01, 1.01, 0.01, 1.01, 0.01, 0.01, 1.01, 1.01, 0.01]
[Bugs]
0
1
2
[InitialTests]
0
9
1
2
[TestDetails]
0;[0, 1, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17];[0, 1, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17];1
1;[10, 16];[10, 16];0
2;[10, 16];[10, 16];0
3;[10];[10];0
4;[10, 16];[10, 16];0
5;[3, 4, 17];[3, 4, 17];0
6;[10, 13, 15];[10, 13, 15];0
7;[10];[10];0
8;[6, 7, 10, 16];[6, 7, 10, 16];0
9;[2, 3, 4, 6, 8, 17];[2, 3, 4, 6, 8, 17];1
10;[6, 7, 10, 16];[6, 7, 10, 16];0
11;[10, 16];[10, 16];0
12;[12];[12];0
13;[10, 16];[10, 16];0
14;[6, 7, 9, 11];[6, 7, 9, 11];0
15;[4, 6, 8, 17];[4, 6, 8, 17];0
16;[10, 13];[10, 13];0
17;[6, 7, 10, 16];[6, 7, 10, 16];0
18;[1, 5, 9, 11, 12, 13, 16];[1, 5, 9, 11, 12, 13, 16];1
19;[6, 7, 10, 15];[6, 7, 10, 15];0
20;[14];[14];0
