[Priors]
[1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.582, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01]
[Bugs]
0
1
[InitialTests]
0
1
[TestDetails]
0;[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26, 27];1
1;[22, 24, 25, 27];[22, 24, 25, 27];0
2;[2, 5, 7, 8, 9, 10, 11, 14, 20, 21];[2, 5, 7, 8, 9, 10, 11, 14, 20, 21];0
3;[16, 17, 23, 24, 27];[16, 17, 23, 24, 27];0
4;[19, 24, 25, 27];[19, 24, 25, 27];0
5;[5, 6, 8, 10, 11, 13, 15];[5, 6, 8, 10, 11, 13, 15];0
6;[3, 4, 6, 7, 8, 9, 10];[3, 4, 6, 7, 8, 9, 10];0
7;[16, 24, 27];[16, 24, 27];0
8;[22, 24, 25, 27];[22, 24, 25, 27];0
9;[0, 2, 4, 5, 9, 10, 12, 14, 15, 19, 20, 22, 23, 26, 27];[0, 2, 4, 5, 9, 10, 12, 14, 15, 19, 20, 22, 23, 26, 27];1
10;[14, 18, 22, 24, 25, 26, 27];[14, 18, 22, 24, 25, 26, 27];0
