[Priors]
[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]
[Bugs]
0
1
2
3
[InitialTests]
0
9
1
2
[TestDetails]
0;[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 59];[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 54, 56, 57, 58, 59];1
1;[36, 37, 51, 52, 54, 56, 59];[36, 37, 51, 52, 54, 56, 59];0
2;[36, 37, 51, 52, 54, 56, 59];[36, 37, 51, 52, 54, 56, 59];0
3;[9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 24, 27, 30, 31, 33, 34, 36, 49, 50, 51, 57, 58, 59];[9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 24, 27, 30, 31, 33, 34, 36, 49, 50, 51, 57, 58, 59];0
4;[36, 37, 45, 51, 52, 54, 56, 59];[36, 37, 45, 51, 52, 54, 56, 59];0
5;[35, 36, 37, 39, 40, 41, 42, 52, 54, 56, 59];[35, 36, 37, 39, 40, 41, 42, 52, 54, 56, 59];0
6;[35, 36, 37, 39, 40, 51, 52, 54, 56, 59];[35, 36, 37, 39, 40, 51, 52, 54, 56, 59];0
7;[36, 37, 43, 45, 46, 52, 54, 56, 59];[36, 37, 43, 45, 46, 52, 54, 56, 59];0
8;[5, 8, 33, 39, 44, 51];[5, 8, 33, 39, 44, 51];0
9;[0, 21, 23, 31];[0, 21, 23, 31];1
10;[33, 47, 48, 51, 57, 58];[33, 47, 48, 51, 57, 58];0
11;[51];[51];0
12;[9, 10, 30, 34];[9, 10, 30, 34];0
13;[36, 37, 38, 53, 54, 59];[36, 37, 38, 53, 54, 59];0
14;[9, 10, 13, 14, 15, 21, 34, 51];[9, 10, 13, 14, 15, 21, 34, 51];0
15;[22, 51];[22, 51];0
16;[36, 37, 54, 56, 59];[36, 37, 54, 56, 59];0
17;[4, 9, 12, 13, 14, 15, 16, 17, 21, 24, 28, 29, 34, 49, 51];[4, 9, 12, 13, 14, 15, 16, 17, 21, 24, 28, 29, 34, 49, 51];0
18;[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 31, 33, 34, 35, 36, 38, 39, 40, 41, 43, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 56, 57, 58, 59];[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 24, 25, 26, 27, 28, 31, 33, 34, 35, 36, 38, 39, 40, 41, 43, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 56, 57, 58, 59];1
19;[9, 10, 12, 14, 15, 20, 27, 34];[9, 10, 12, 14, 15, 20, 27, 34];0
20;[9, 10, 13, 14, 16, 17, 28, 29, 34, 49, 50, 51, 58];[9, 10, 13, 14, 16, 17, 28, 29, 34, 49, 50, 51, 58];0
21;[36, 37, 43, 46, 54, 56, 59];[36, 37, 43, 46, 54, 56, 59];0
22;[19, 20];[19, 20];0
23;[6, 8, 18, 26, 32, 33, 34, 35, 36, 51];[6, 8, 18, 26, 32, 33, 34, 35, 36, 51];0
24;[25, 26, 58];[25, 26, 58];0
25;[36, 37, 43, 51, 54, 56, 59];[36, 37, 43, 51, 54, 56, 59];0
26;[36, 37, 51, 54, 56, 59];[36, 37, 51, 54, 56, 59];0
27;[36, 37, 51, 52, 54, 56, 59];[36, 37, 51, 52, 54, 56, 59];0
28;[3, 36, 37, 51, 53, 54, 55, 59];[3, 36, 37, 51, 53, 54, 55, 59];1
29;[9, 10, 30, 34, 49, 51, 58];[9, 10, 30, 34, 49, 51, 58];0
30;[36, 37, 52, 54, 56, 59];[36, 37, 52, 54, 56, 59];0
