[Priors]
[1.01, 1.01, 1.01, 0.01, 1.01, 1.01, 0.01, 0.01, 0.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.011, 0.01, 1.01, 1.01, 0.01, 0.01, 0.01, 0.01]
[Bugs]
0
1
2
[InitialTests]
0
10
1
2
[TestDetails]
0;[2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 24, 27];[2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 24, 27];1
1;[30];[30];0
2;[30];[30];0
3;[5, 7, 11, 13, 14, 16, 17, 27];[5, 7, 11, 13, 14, 16, 17, 27];0
4;[5, 11, 13, 14, 15, 16, 17, 18, 27, 28, 29];[5, 11, 13, 14, 15, 16, 17, 18, 27, 28, 29];0
5;[30];[30];0
6;[6, 30];[6, 30];0
7;[7, 11, 12, 16, 27];[7, 11, 12, 16, 27];0
8;[6, 7, 8, 11, 12, 13, 16, 27];[6, 7, 8, 11, 12, 13, 16, 27];0
9;[7, 27];[7, 27];0
10;[0, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29];[0, 2, 3, 5, 6, 7, 8, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29];1
11;[30];[30];0
12;[3, 5, 7, 10, 11, 12, 13, 16, 17, 27, 28, 29];[3, 5, 7, 10, 11, 12, 13, 16, 17, 27, 28, 29];0
13;[3, 5, 6, 7, 8, 11, 13, 14, 16, 17, 27, 28, 29];[3, 5, 6, 7, 8, 11, 13, 14, 16, 17, 27, 28, 29];0
14;[6, 7, 8, 11, 12, 13, 16, 27];[6, 7, 8, 11, 12, 13, 16, 27];0
15;[3, 5, 7, 10, 11, 12, 13, 14, 16, 17, 19, 20, 21, 23, 27, 28, 29, 30];[3, 5, 7, 10, 11, 12, 13, 14, 16, 17, 19, 20, 21, 23, 27, 28, 29, 30];0
16;[7, 16, 17, 20, 24, 25, 26, 27];[7, 16, 17, 20, 24, 25, 26, 27];0
17;[30];[30];0
18;[6, 30];[6, 30];0
19;[7, 11, 12, 13, 16, 27, 28];[7, 11, 12, 13, 16, 27, 28];0
20;[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30];[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 29, 30];1
