[Priors]
[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]
[Bugs]
0
[InitialTests]
0
1
[TestDetails]
0;[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39];[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39];1
1;[8, 9, 24, 26];[8, 9, 24, 26];0
2;[1, 2, 3, 6, 9, 10, 11, 12, 38];[1, 2, 3, 6, 9, 10, 11, 12, 38];0
3;[3, 9, 12, 38, 39];[3, 9, 12, 38, 39];0
4;[2, 7, 8, 11, 12, 14, 16, 17, 19, 24, 27, 28, 29, 32, 33, 34, 36];[2, 7, 8, 11, 12, 14, 16, 17, 19, 24, 27, 28, 29, 32, 33, 34, 36];0
5;[2, 7, 8, 11, 12, 14, 16, 17, 24, 26, 32, 33];[2, 7, 8, 11, 12, 14, 16, 17, 24, 26, 32, 33];0
6;[6, 8, 9, 14, 15, 16, 17, 20, 23, 27, 30, 31, 34, 35, 37];[6, 8, 9, 14, 15, 16, 17, 20, 23, 27, 30, 31, 34, 35, 37];0
7;[6, 8, 9, 16, 18, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36];[6, 8, 9, 16, 18, 22, 23, 24, 25, 27, 28, 29, 30, 31, 32, 33, 34, 36];0
8;[1, 2, 12, 38];[1, 2, 12, 38];0
9;[6, 8, 9, 13, 16, 17, 18, 19, 20, 21, 24, 25, 27, 28, 30, 31, 32, 33, 34, 36, 37];[6, 8, 9, 13, 16, 17, 18, 19, 20, 21, 24, 25, 27, 28, 30, 31, 32, 33, 34, 36, 37];0
10;[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 25, 31, 33, 34, 35, 36, 37, 38, 39];[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 25, 31, 33, 34, 35, 36, 37, 38, 39];1
