[Priors]
[0.61, 0.61, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002]
[Bugs]
0
1
[InitialTests]
0
10
1
2
[TestDetails]
0;[1, 2, 3, 4, 6, 7, 10, 11, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 82, 83, 84, 86, 88, 89, 90, 91, 92];[1, 2, 3, 4, 6, 7, 10, 11, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 82, 83, 84, 86, 88, 89, 90, 91, 92];1
1;[12, 14, 15, 29, 31, 32, 33, 35, 42, 49, 53];[12, 14, 15, 29, 31, 32, 33, 35, 42, 49, 53];0
2;[2, 3, 4, 7, 11, 15, 18, 19, 20, 21, 22, 26, 27, 28, 76, 80, 82, 83, 84, 86, 88, 89, 90];[2, 3, 4, 7, 11, 15, 18, 19, 20, 21, 22, 26, 27, 28, 76, 80, 82, 83, 84, 86, 88, 89, 90];0
3;[7, 15, 28, 84, 89, 90, 91];[7, 15, 28, 84, 89, 90, 91];0
4;[4, 13, 14, 16, 17, 19, 20, 23, 24, 27, 28, 29, 31, 32, 33, 34, 35, 37, 38, 39, 41, 42, 49, 52, 57, 58, 59, 65, 66, 68, 69, 71, 72, 73, 75, 78, 83, 85, 86];[4, 13, 14, 16, 17, 19, 20, 23, 24, 27, 28, 29, 31, 32, 33, 34, 35, 37, 38, 39, 41, 42, 49, 52, 57, 58, 59, 65, 66, 68, 69, 71, 72, 73, 75, 78, 83, 85, 86];0
5;[4, 13, 14, 16, 17, 19, 20, 23, 24, 27, 28, 29, 31, 32, 33, 34, 35, 37, 38, 39, 42, 49, 52, 53, 65, 68, 75, 78, 83, 85, 86];[4, 13, 14, 16, 17, 19, 20, 23, 24, 27, 28, 29, 31, 32, 33, 34, 35, 37, 38, 39, 42, 49, 52, 53, 65, 68, 75, 78, 83, 85, 86];0
6;[11, 12, 14, 15, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 42, 43, 48, 52, 57, 61, 62, 63, 69, 70, 73, 74, 75, 77, 78];[11, 12, 14, 15, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 42, 43, 48, 52, 57, 61, 62, 63, 69, 70, 73, 74, 75, 77, 78];0
7;[11, 12, 14, 15, 29, 31, 32, 33, 35, 37, 38, 40, 42, 46, 48, 49, 50, 52, 54, 55, 57, 58, 59, 61, 62, 63, 64, 65, 66, 68, 69, 71, 73, 75];[11, 12, 14, 15, 29, 31, 32, 33, 35, 37, 38, 40, 42, 46, 48, 49, 50, 52, 54, 55, 57, 58, 59, 61, 62, 63, 64, 65, 66, 68, 69, 71, 73, 75];0
8;[2, 3, 4, 28, 90];[2, 3, 4, 28, 90];0
9;[11, 12, 14, 15, 29, 30, 31, 32, 33, 35, 37, 38, 39, 40, 41, 42, 43, 45, 49, 50, 51, 52, 54, 55, 57, 58, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 75, 77, 78];[11, 12, 14, 15, 29, 30, 31, 32, 33, 35, 37, 38, 39, 40, 41, 42, 43, 45, 49, 50, 51, 52, 54, 55, 57, 58, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 75, 77, 78];0
