[Priors]
[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]
[Bugs]
0
1
[InitialTests]
0
10
1
2
[TestDetails]
0;[0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 16, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31];[0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 16, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31];1
1;[18, 24, 29, 32];[18, 24, 29, 32];0
2;[16, 17, 18, 19, 24, 25, 29];[16, 17, 18, 19, 24, 25, 29];0
3;[10, 11, 26];[10, 11, 26];0
4;[19];[19];0
5;[21, 25];[21, 25];0
6;[12, 26, 31];[12, 26, 31];0
7;[2, 12, 14, 22, 23, 24, 25, 26, 27, 29];[2, 12, 14, 22, 23, 24, 25, 26, 27, 29];0
8;[20, 25];[20, 25];0
9;[2, 12, 14, 22, 23, 24, 25, 26, 27, 29];[2, 12, 14, 22, 23, 24, 25, 26, 27, 29];0
10;[1, 6, 15, 21, 22, 25, 29];[1, 6, 15, 21, 22, 25, 29];1
11;[25];[25];0
12;[14, 16, 17, 18, 20, 25, 26];[14, 16, 17, 18, 20, 25, 26];0
13;[2, 13, 22, 23, 24, 25, 26, 27, 29];[2, 13, 22, 23, 24, 25, 26, 27, 29];0
14;[16, 17, 19, 21, 24, 25, 29];[16, 17, 19, 21, 24, 25, 29];0
15;[2, 21, 22, 23, 24, 25, 27, 29];[2, 21, 22, 23, 24, 25, 27, 29];0
16;[24, 25, 27, 28];[24, 25, 27, 28];0
17;[14, 26];[14, 26];0
18;[0, 1, 2, 3, 6, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32];[0, 1, 2, 3, 6, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32];1
19;[16, 17, 18, 19, 20, 25];[16, 17, 18, 19, 20, 25];0
20;[16, 17, 19, 21];[16, 17, 19, 21];0
21;[13, 16, 17, 18, 21, 25, 26];[13, 16, 17, 18, 21, 25, 26];0
22;[24, 25, 27, 28];[24, 25, 27, 28];0
23;[21, 25, 30];[21, 25, 30];0
24;[12, 26, 31];[12, 26, 31];0
25;[25];[25];0
26;[9, 21, 22, 23, 24, 25, 27, 29];[9, 21, 22, 23, 24, 25, 27, 29];0
27;[12, 21, 26, 31];[12, 21, 26, 31];0
28;[0, 1, 2, 5, 7, 9, 11, 12, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30];[0, 1, 2, 5, 7, 9, 11, 12, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30];1
29;[13, 21, 26];[13, 21, 26];0
30;[24, 25, 28];[24, 25, 28];0
