[Priors]
[0.61, 0.61, 0.61, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11]
[Bugs]
0
1
2
[InitialTests]
0
10
1
2
[TestDetails]
0;[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 14, 15, 16, 17, 18];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 14, 15, 16, 17, 18];1
1;[5, 6, 7, 8, 12, 14, 16];[5, 6, 7, 8, 12, 14, 16];0
2;[3, 5, 6, 7, 8, 9, 14, 15, 18];[3, 5, 6, 7, 8, 9, 14, 15, 18];0
3;[3, 5, 6, 7, 8, 9, 14, 15, 18];[3, 5, 6, 7, 8, 9, 14, 15, 18];0
4;[7, 8, 16];[7, 8, 16];0
5;[14];[14];0
6;[8];[8];0
7;[3, 5, 7, 9, 14, 15];[3, 5, 7, 9, 14, 15];0
8;[14];[14];0
9;[3, 5, 6, 7, 8, 9, 14, 15, 16, 17, 18];[3, 5, 6, 7, 8, 9, 14, 15, 16, 17, 18];0
10;[1, 2, 7, 9, 10, 11, 14];[1, 2, 7, 9, 10, 11, 14];1
11;[5, 6, 8];[5, 6, 8];0
12;[4, 5, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18];[4, 5, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18];0
13;[14];[14];0
14;[5, 6, 7, 8, 12, 14, 16];[5, 6, 7, 8, 12, 14, 16];0
15;[5, 6, 8, 14];[5, 6, 8, 14];0
16;[7, 8, 16];[7, 8, 16];0
17;[14];[14];0
18;[5, 6];[5, 6];0
19;[2, 9, 10, 13];[2, 9, 10, 13];1
20;[14];[14];0
