[Priors]
[1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 1.01, 1.01, 0.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 1.01, 0.01, 0.01, 1.01, 1.01, 0.01, 0.01, 1.01, 1.01, 1.01, 0.01, 1.01, 1.01, 0.01, 1.01, 1.01, 0.01, 1.01, 1.01, 0.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 1.01, 1.01, 0.01, 0.01, 1.01, 0.01, 0.01, 0.01, 1.01, 0.01, 1.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 1.01, 0.01, 1.01, 0.01, 0.01, 1.01, 1.01, 0.01, 0.01, 1.01, 1.01, 1.01, 0.01, 0.020999999999999998, 0.01, 0.01, 0.01]
[Bugs]
0
[InitialTests]
0
10
19
1
2
3
[TestDetails]
0;[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 74, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 108];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 41, 42, 45, 46, 47, 48, 49, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 74, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 108];1
1;[4, 5, 8, 10, 14, 15, 17, 18, 25, 28, 29, 30, 31, 37, 39, 45, 48, 49, 56, 61, 63, 68, 69, 70, 72, 74, 76, 78, 94, 95, 96, 97, 98, 100, 101, 102, 103, 104, 105, 106];[4, 5, 8, 10, 14, 15, 17, 18, 25, 28, 29, 30, 31, 37, 39, 45, 48, 49, 56, 61, 63, 68, 69, 70, 72, 74, 76, 78, 94, 95, 96, 97, 98, 100, 101, 102, 103, 104, 105, 106];0
2;[3, 9, 10, 18, 22, 23, 53, 63, 73, 74, 75];[3, 9, 10, 18, 22, 23, 53, 63, 73, 74, 75];0
3;[4, 8, 14, 16, 17, 28, 29, 31, 35, 36, 37, 38, 45, 54, 55, 56, 57, 59, 61, 64, 69, 72, 85, 86, 88, 89, 90, 91, 92, 93, 96, 97, 98, 102, 103, 104, 105, 109];[4, 8, 14, 16, 17, 28, 29, 31, 35, 36, 37, 38, 45, 54, 55, 56, 57, 59, 61, 64, 69, 72, 85, 86, 88, 89, 90, 91, 92, 93, 96, 97, 98, 102, 103, 104, 105, 109];0
4;[4, 5, 8, 10, 14, 15, 17, 18, 25, 28, 29, 31, 37, 38, 39, 40, 41, 45, 48, 49, 56, 61, 63, 64, 66, 69, 70, 72, 78, 85, 86, 88, 92, 94, 95, 96, 97, 98, 100, 101, 102, 104, 105];[4, 5, 8, 10, 14, 15, 17, 18, 25, 28, 29, 31, 37, 38, 39, 40, 41, 45, 48, 49, 56, 61, 63, 64, 66, 69, 70, 72, 78, 85, 86, 88, 92, 94, 95, 96, 97, 98, 100, 101, 102, 104, 105];0
5;[2, 4, 5, 7, 8, 9, 10, 13, 14, 15, 16, 17, 18, 25, 27, 28, 29, 31, 35, 36, 37, 38, 39, 42, 44, 45, 49, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 66, 67, 68, 69, 70, 71, 72, 76, 78, 81, 85, 86, 87, 88, 92, 94, 95, 96, 97, 98, 99, 100, 102, 103, 104, 105];[2, 4, 5, 7, 8, 9, 10, 13, 14, 15, 16, 17, 18, 25, 27, 28, 29, 31, 35, 36, 37, 38, 39, 42, 44, 45, 49, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 66, 67, 68, 69, 70, 71, 72, 76, 78, 81, 85, 86, 87, 88, 92, 94, 95, 96, 97, 98, 99, 100, 102, 103, 104, 105];0
6;[4, 6, 8, 9, 10, 12, 13, 14, 15, 18, 24, 28, 36, 99];[4, 6, 8, 9, 10, 12, 13, 14, 15, 18, 24, 28, 36, 99];0
7;[3, 9, 10, 18, 22, 23, 53, 63, 73, 74, 75];[3, 9, 10, 18, 22, 23, 53, 63, 73, 74, 75];0
8;[4, 8, 14, 16, 17, 28, 29, 31, 35, 36, 37, 38, 42, 45, 54, 55, 56, 57, 59, 61, 64, 69, 70, 71, 72, 85, 86, 88, 90, 92, 93, 96, 97, 98, 102, 103, 104, 105, 109];[4, 8, 14, 16, 17, 28, 29, 31, 35, 36, 37, 38, 42, 45, 54, 55, 56, 57, 59, 61, 64, 69, 70, 71, 72, 85, 86, 88, 90, 92, 93, 96, 97, 98, 102, 103, 104, 105, 109];0
9;[3, 9, 10, 18, 22, 23, 53, 63, 73, 74, 75];[3, 9, 10, 18, 22, 23, 53, 63, 73, 74, 75];0
10;[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 108];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 108];1
11;[4, 6, 8, 9, 10, 12, 13, 14, 15, 18, 24, 28, 36, 99];[4, 6, 8, 9, 10, 12, 13, 14, 15, 18, 24, 28, 36, 99];0
12;[3, 4, 5, 6, 8, 9, 10, 14, 15, 17, 18, 23, 25, 28, 29, 30, 31, 37, 39, 44, 45, 48, 49, 56, 61, 63, 68, 69, 70, 72, 73, 74, 78, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106];[3, 4, 5, 6, 8, 9, 10, 14, 15, 17, 18, 23, 25, 28, 29, 30, 31, 37, 39, 44, 45, 48, 49, 56, 61, 63, 68, 69, 70, 72, 73, 74, 78, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106];0
13;[3, 9, 10, 18, 22, 23, 53, 63, 73, 74, 75];[3, 9, 10, 18, 22, 23, 53, 63, 73, 74, 75];0
14;[4, 5, 7, 8, 13, 14, 17, 28, 30, 31, 42, 44, 49, 56, 58, 63, 64, 65, 69, 78, 96, 100, 102];[4, 5, 7, 8, 13, 14, 17, 28, 30, 31, 42, 44, 49, 56, 58, 63, 64, 65, 69, 78, 96, 100, 102];0
15;[3, 4, 5, 6, 8, 10, 14, 15, 17, 18, 23, 25, 28, 29, 30, 31, 37, 39, 44, 45, 48, 49, 56, 61, 63, 68, 69, 70, 72, 73, 74, 76, 78, 94, 95, 96, 97, 98, 100, 101, 102, 103, 104, 105, 106];[3, 4, 5, 6, 8, 10, 14, 15, 17, 18, 23, 25, 28, 29, 30, 31, 37, 39, 44, 45, 48, 49, 56, 61, 63, 68, 69, 70, 72, 73, 74, 76, 78, 94, 95, 96, 97, 98, 100, 101, 102, 103, 104, 105, 106];0
16;[3, 9, 10, 18, 22, 23, 53, 63, 73, 74, 75];[3, 9, 10, 18, 22, 23, 53, 63, 73, 74, 75];0
17;[9, 10, 17, 18, 28, 95, 99, 104, 105];[9, 10, 17, 18, 28, 95, 99, 104, 105];0
18;[4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17, 18, 23, 24, 25, 28, 29, 31, 32, 33, 34, 36, 37, 38, 39, 41, 42, 44, 46, 47, 48, 49, 50, 51, 52, 53, 56, 61, 63, 64, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 81, 85, 86, 87, 90, 94, 95, 96, 97, 98, 100, 102, 103, 104, 105];[4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17, 18, 23, 24, 25, 28, 29, 31, 32, 33, 34, 36, 37, 38, 39, 41, 42, 44, 46, 47, 48, 49, 50, 51, 52, 53, 56, 61, 63, 64, 66, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 81, 85, 86, 87, 90, 94, 95, 96, 97, 98, 100, 102, 103, 104, 105];0
19;[0, 2, 3, 4, 6, 8, 10, 13, 14, 16, 17, 20, 23, 24, 26, 28, 29, 31, 33, 35, 36, 37, 38, 43, 45, 47, 48, 49, 52, 53, 56, 57, 59, 60, 61, 63, 64, 69, 70, 72, 74, 79, 81, 82, 84, 85, 86, 88, 90, 92, 93, 102, 103, 109];[0, 2, 3, 4, 6, 8, 10, 13, 14, 16, 17, 20, 23, 24, 26, 28, 29, 31, 33, 35, 36, 37, 38, 43, 45, 47, 48, 49, 52, 53, 56, 57, 59, 60, 61, 63, 64, 69, 70, 72, 74, 79, 81, 82, 84, 85, 86, 88, 90, 92, 93, 102, 103, 109];1
20;[3, 9, 10, 18, 22, 23, 53, 63, 73, 74, 75];[3, 9, 10, 18, 22, 23, 53, 63, 73, 74, 75];0
21;[2, 4, 8, 13, 14, 16, 17, 27, 28, 29, 31, 35, 36, 37, 38, 39, 45, 54, 55, 56, 57, 59, 61, 63, 64, 69, 70, 71, 72, 78, 79, 80, 81, 82, 85, 86, 88, 92, 93, 96, 97, 98, 99, 102, 103, 104, 105, 109];[2, 4, 8, 13, 14, 16, 17, 27, 28, 29, 31, 35, 36, 37, 38, 39, 45, 54, 55, 56, 57, 59, 61, 63, 64, 69, 70, 71, 72, 78, 79, 80, 81, 82, 85, 86, 88, 92, 93, 96, 97, 98, 99, 102, 103, 104, 105, 109];0
22;[26];[26];0
23;[26];[26];0
24;[4, 5, 6, 8, 10, 13, 14, 16, 17, 18, 23, 24, 28, 33, 36, 39, 48, 49, 50, 51, 52, 53, 56, 61, 64, 70, 72, 73, 74, 75, 79, 81, 85, 86, 87, 90, 102, 103, 105];[4, 5, 6, 8, 10, 13, 14, 16, 17, 18, 23, 24, 28, 33, 36, 39, 48, 49, 50, 51, 52, 53, 56, 61, 64, 70, 72, 73, 74, 75, 79, 81, 85, 86, 87, 90, 102, 103, 105];0
25;[4, 5, 7, 8, 13, 14, 17, 28, 29, 31, 42, 44, 45, 49, 56, 57, 59, 60, 61, 63, 64, 70, 71, 72, 77, 79, 94, 96, 98, 99, 100, 103, 105];[4, 5, 7, 8, 13, 14, 17, 28, 29, 31, 42, 44, 45, 49, 56, 57, 59, 60, 61, 63, 64, 70, 71, 72, 77, 79, 94, 96, 98, 99, 100, 103, 105];0
26;[4, 5, 6, 8, 10, 14, 15, 17, 18, 25, 28, 29, 30, 31, 37, 39, 44, 45, 48, 49, 56, 61, 63, 68, 69, 70, 72, 73, 74, 76, 78, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106];[4, 5, 6, 8, 10, 14, 15, 17, 18, 25, 28, 29, 30, 31, 37, 39, 44, 45, 48, 49, 56, 61, 63, 68, 69, 70, 72, 73, 74, 76, 78, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106];0
27;[4, 5, 8, 10, 11, 15, 18, 25, 28, 29, 31, 37, 38, 39, 56, 61, 63, 64, 66, 68, 69, 70, 71, 76, 78, 94, 95, 96, 97, 98, 100, 102, 103, 104, 105];[4, 5, 8, 10, 11, 15, 18, 25, 28, 29, 31, 37, 38, 39, 56, 61, 63, 64, 66, 68, 69, 70, 71, 76, 78, 94, 95, 96, 97, 98, 100, 102, 103, 104, 105];0
28;[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 107];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 107];1
29;[8, 14, 16, 17, 28, 29, 31, 35, 36, 37, 38, 45, 54, 56, 59, 61, 64, 69, 72, 85, 88, 93, 96, 97, 98, 102, 103, 104, 105, 109];[8, 14, 16, 17, 28, 29, 31, 35, 36, 37, 38, 45, 54, 56, 59, 61, 64, 69, 72, 85, 88, 93, 96, 97, 98, 102, 103, 104, 105, 109];0
30;[4, 6, 8, 9, 10, 12, 13, 14, 15, 18, 24, 28, 36, 99];[4, 6, 8, 9, 10, 12, 13, 14, 15, 18, 24, 28, 36, 99];0
31;[3, 4, 5, 6, 8, 10, 14, 15, 17, 18, 23, 25, 28, 29, 30, 31, 37, 39, 44, 45, 48, 49, 56, 61, 63, 68, 69, 70, 72, 73, 74, 76, 78, 94, 95, 96, 97, 98, 100, 101, 102, 103, 104, 105, 106];[3, 4, 5, 6, 8, 10, 14, 15, 17, 18, 23, 25, 28, 29, 30, 31, 37, 39, 44, 45, 48, 49, 56, 61, 63, 68, 69, 70, 72, 73, 74, 76, 78, 94, 95, 96, 97, 98, 100, 101, 102, 103, 104, 105, 106];0
32;[2, 4, 5, 8, 9, 10, 11, 15, 18, 25, 28, 29, 31, 37, 38, 39, 56, 61, 63, 64, 66, 68, 69, 70, 71, 72, 76, 78, 94, 95, 96, 97, 98, 100, 102, 103, 104, 105];[2, 4, 5, 8, 9, 10, 11, 15, 18, 25, 28, 29, 31, 37, 38, 39, 56, 61, 63, 64, 66, 68, 69, 70, 71, 72, 76, 78, 94, 95, 96, 97, 98, 100, 102, 103, 104, 105];0
33;[3, 9, 10, 18, 22, 23, 53, 63, 73, 74, 75];[3, 9, 10, 18, 22, 23, 53, 63, 73, 74, 75];0
34;[1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 25, 28, 29, 31, 32, 33, 36, 37, 38, 39, 42, 44, 49, 56, 57, 58, 59, 60, 61, 62, 63, 64, 66, 68, 69, 70, 71, 72, 76, 78, 94, 95, 96, 97, 98, 99, 100, 102, 103, 104, 105];[1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 25, 28, 29, 31, 32, 33, 36, 37, 38, 39, 42, 44, 49, 56, 57, 58, 59, 60, 61, 62, 63, 64, 66, 68, 69, 70, 71, 72, 76, 78, 94, 95, 96, 97, 98, 99, 100, 102, 103, 104, 105];0
35;[4, 5, 6, 8, 10, 15, 17, 18, 25, 28, 29, 30, 31, 37, 39, 44, 45, 56, 61, 63, 68, 69, 70, 72, 74, 76, 78, 94, 95, 96, 97, 98, 100, 102, 103, 104, 105, 106];[4, 5, 6, 8, 10, 15, 17, 18, 25, 28, 29, 30, 31, 37, 39, 44, 45, 56, 61, 63, 68, 69, 70, 72, 74, 76, 78, 94, 95, 96, 97, 98, 100, 102, 103, 104, 105, 106];0
36;[26];[26];0
