[Priors]
[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]
[Bugs]
0
1
[InitialTests]
0
9
19
1
2
3
[TestDetails]
0;[0, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 41, 42, 43, 44, 45];[0, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26, 27, 29, 31, 32, 33, 34, 35, 36, 37, 38, 39, 41, 42, 43, 44, 45];1
1;[25, 39];[25, 39];0
2;[2, 3, 4, 6, 10, 11, 13, 14, 15, 19, 29, 32, 38, 39, 40, 41, 42, 43, 45];[2, 3, 4, 6, 10, 11, 13, 14, 15, 19, 29, 32, 38, 39, 40, 41, 42, 43, 45];0
3;[25];[25];0
4;[2, 3, 4, 6, 10, 11, 12, 14, 19, 23, 45];[2, 3, 4, 6, 10, 11, 12, 14, 19, 23, 45];0
5;[2, 3, 4, 5, 6, 10, 11, 13, 14, 15, 17, 19, 20, 23, 24, 26, 29, 32, 34, 35, 36, 38, 39, 40, 41, 43, 45];[2, 3, 4, 5, 6, 10, 11, 13, 14, 15, 17, 19, 20, 23, 24, 26, 29, 32, 34, 35, 36, 38, 39, 40, 41, 43, 45];0
6;[25];[25];0
7;[25];[25];0
8;[3, 4, 8, 10, 11, 13, 14, 25, 29, 30, 35, 39, 40, 41];[3, 4, 8, 10, 11, 13, 14, 25, 29, 30, 35, 39, 40, 41];0
9;[1, 3, 4, 6, 10, 11, 14, 17, 20, 21, 24, 26, 28, 29, 32, 34, 35, 38, 39, 40, 44, 45];[1, 3, 4, 6, 10, 11, 14, 17, 20, 21, 24, 26, 28, 29, 32, 34, 35, 38, 39, 40, 44, 45];1
10;[2, 3, 4, 6, 7, 8, 10, 11, 13, 14, 15, 19, 21, 25, 29, 30, 32, 33, 34, 35, 37, 38, 39, 40, 41, 45];[2, 3, 4, 6, 7, 8, 10, 11, 13, 14, 15, 19, 21, 25, 29, 30, 32, 33, 34, 35, 37, 38, 39, 40, 41, 45];0
11;[25];[25];0
12;[25];[25];0
13;[4, 9, 10, 24, 25, 29, 30, 31, 33, 34, 39];[4, 9, 10, 24, 25, 29, 30, 31, 33, 34, 39];0
14;[25];[25];0
15;[3, 4, 8, 10, 13, 14, 25, 30, 39, 41];[3, 4, 8, 10, 13, 14, 25, 30, 39, 41];0
16;[25, 39];[25, 39];0
17;[3, 4, 8, 10, 11, 13, 14, 25, 29, 30, 35, 39, 40, 41];[3, 4, 8, 10, 11, 13, 14, 25, 29, 30, 35, 39, 40, 41];0
18;[2, 3, 4, 6, 10, 11, 14, 15, 29, 31, 33, 34, 35, 36, 37, 39, 41, 45];[2, 3, 4, 6, 10, 11, 14, 15, 29, 31, 33, 34, 35, 36, 37, 39, 41, 45];0
19;[0, 4, 10, 20, 22, 27, 30, 41];[0, 4, 10, 20, 22, 27, 30, 41];1
20;[4];[4];0
21;[2, 3, 4, 6, 7, 8, 10, 11, 13, 14, 15, 21, 25, 29, 30, 32, 33, 34, 35, 37, 38, 39, 40, 41, 45];[2, 3, 4, 6, 7, 8, 10, 11, 13, 14, 15, 21, 25, 29, 30, 32, 33, 34, 35, 37, 38, 39, 40, 41, 45];0
22;[4, 10, 14, 18, 24, 27, 28, 29, 31, 33, 34, 35, 36, 37, 39, 41, 42];[4, 10, 14, 18, 24, 27, 28, 29, 31, 33, 34, 35, 36, 37, 39, 41, 42];0
23;[25, 39];[25, 39];0
24;[2, 3, 4, 6, 9, 10, 11, 13, 14, 17, 20, 24, 29, 30, 31, 33, 34, 35, 38, 39, 40, 41, 44, 45];[2, 3, 4, 6, 9, 10, 11, 13, 14, 17, 20, 24, 29, 30, 31, 33, 34, 35, 38, 39, 40, 41, 44, 45];0
25;[45];[45];0
26;[2, 3, 4, 6, 7, 8, 10, 11, 13, 14, 15, 21, 25, 29, 30, 32, 33, 34, 35, 37, 38, 39, 40, 41, 45];[2, 3, 4, 6, 7, 8, 10, 11, 13, 14, 15, 21, 25, 29, 30, 32, 33, 34, 35, 37, 38, 39, 40, 41, 45];0
27;[25];[25];0
28;[3, 4, 6, 9, 10, 11, 14, 17, 18, 20, 24, 26, 27, 28, 29, 31, 33, 34, 35, 36, 37, 38, 39, 41, 42, 44, 45];[3, 4, 6, 9, 10, 11, 14, 17, 18, 20, 24, 26, 27, 28, 29, 31, 33, 34, 35, 36, 37, 38, 39, 41, 42, 44, 45];0
29;[0, 3, 4, 8, 10, 13, 14, 20, 25, 30, 39, 41, 46];[0, 3, 4, 8, 10, 13, 14, 20, 25, 30, 39, 41, 46];1
30;[25, 39];[25, 39];0
31;[25, 39];[25, 39];0
