[Priors]
[1.01, 1.01, 1.01, 1.01, 1.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 1.01, 0.01, 0.01, 1.01, 1.004, 1.01, 1.01, 1.01, 0.01, 1.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 1.01, 1.01, 1.01, 0.01, 0.01]
[Bugs]
0
1
2
3
4
5
[InitialTests]
0
10
20
1
2
3
[TestDetails]
0;[1, 3, 4, 5, 16, 20, 21, 26, 29, 31, 51];[1, 3, 4, 5, 16, 20, 21, 26, 29, 31, 51];1
1;[7, 8, 12, 20];[7, 8, 12, 20];0
2;[26, 32, 44];[26, 32, 44];0
3;[7, 8, 9, 14, 17, 20, 26];[7, 8, 9, 14, 17, 20, 26];0
4;[6, 7, 8, 9, 16, 17, 18, 20, 23, 24, 25, 26, 30, 49, 50];[6, 7, 8, 9, 16, 17, 18, 20, 23, 24, 25, 26, 30, 49, 50];0
5;[7, 8, 9, 17, 20];[7, 8, 9, 17, 20];0
6;[7, 8, 9, 10, 20];[7, 8, 9, 10, 20];0
7;[26, 32, 33, 34, 35, 37, 39, 41, 44, 46, 48];[26, 32, 33, 34, 35, 37, 39, 41, 44, 46, 48];0
8;[7, 8, 9, 16, 19, 20, 24, 25, 28, 49];[7, 8, 9, 16, 19, 20, 24, 25, 28, 49];0
9;[26, 32, 33, 34, 35, 36, 37, 38, 39, 43, 44, 48, 50];[26, 32, 33, 34, 35, 36, 37, 38, 39, 43, 44, 48, 50];0
10;[1, 4, 20, 21, 22, 23, 29];[1, 4, 20, 21, 22, 23, 29];1
11;[26, 32, 33, 34, 35, 36, 39, 40, 42, 43, 44];[26, 32, 33, 34, 35, 36, 39, 40, 42, 43, 44];0
12;[7, 17, 20, 24, 25];[7, 17, 20, 24, 25];0
13;[32, 39, 48];[32, 39, 48];0
14;[7, 17, 20, 24, 25, 26];[7, 17, 20, 24, 25, 26];0
15;[26, 32, 33, 34, 35, 36, 38, 39, 42, 44, 48];[26, 32, 33, 34, 35, 36, 38, 39, 42, 44, 48];0
16;[7, 17, 20, 24, 25, 26];[7, 17, 20, 24, 25, 26];0
17;[26, 32, 33, 34, 35, 37, 39, 40, 43, 44, 45, 46, 47, 48];[26, 32, 33, 34, 35, 37, 39, 40, 43, 44, 45, 46, 47, 48];0
18;[6, 7, 8, 9, 16, 17, 20, 24, 25, 26, 30, 49];[6, 7, 8, 9, 16, 17, 20, 24, 25, 26, 30, 49];0
19;[6, 7, 8, 9, 16, 17, 18, 20, 23, 24, 25, 26, 30, 49];[6, 7, 8, 9, 16, 17, 18, 20, 23, 24, 25, 26, 30, 49];0
20;[1, 2, 3, 21, 23, 26, 52];[1, 2, 3, 21, 23, 26, 52];1
21;[7, 8, 11, 20];[7, 8, 11, 20];0
22;[7, 17, 20, 24, 25];[7, 17, 20, 24, 25];0
23;[26, 32, 33, 34, 35, 37, 39, 40, 43, 44, 47, 48];[26, 32, 33, 34, 35, 37, 39, 40, 43, 44, 47, 48];0
24;[7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 26, 29, 30];[7, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 26, 29, 30];0
25;[7, 8, 9, 16, 19, 20, 24, 25, 28, 49];[7, 8, 9, 16, 19, 20, 24, 25, 28, 49];0
26;[7, 20, 24, 25, 26];[7, 20, 24, 25, 26];0
27;[7, 8, 9, 13, 20, 26];[7, 8, 9, 13, 20, 26];0
28;[6, 7, 8, 9, 16, 17, 18, 20, 23, 24, 25, 26, 27, 28, 30, 49, 50];[6, 7, 8, 9, 16, 17, 18, 20, 23, 24, 25, 26, 27, 28, 30, 49, 50];0
29;[26, 32, 33, 34, 35, 37, 39, 40, 43, 44, 46, 47, 48];[26, 32, 33, 34, 35, 37, 39, 40, 43, 44, 46, 47, 48];0
30;[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50];1
31;[31];[31];0
32;[7, 20, 24];[7, 20, 24];0
33;[25, 26, 32, 35, 39, 48];[25, 26, 32, 35, 39, 48];0
34;[7, 20, 24, 25];[7, 20, 24, 25];0
35;[26, 32, 33, 34, 35, 36, 38, 39, 44, 47, 48];[26, 32, 33, 34, 35, 36, 38, 39, 44, 47, 48];0
36;[6, 7, 8, 9, 16, 17, 18, 20, 23, 24, 25, 26, 30, 49];[6, 7, 8, 9, 16, 17, 18, 20, 23, 24, 25, 26, 30, 49];0
37;[32];[32];0
38;[32, 44];[32, 44];0
39;[26, 32, 34, 35, 39, 44, 47, 48];[26, 32, 34, 35, 39, 44, 47, 48];0
