[Priors]
[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]
[Bugs]
0
1
2
3
4
5
6
[InitialTests]
0
7
14
1
2
3
[TestDetails]
0;[0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 21];[0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 21];1
1;[8, 9, 10, 11, 12];[8, 9, 10, 11, 12];0
2;[8, 9, 15, 16];[8, 9, 15, 16];0
3;[8, 9, 10, 11, 13];[8, 9, 10, 11, 13];0
4;[12];[12];0
5;[14, 18];[14, 18];0
6;[11];[11];0
7;[4, 6];[4, 6];1
8;[11];[11];0
9;[11];[11];0
10;[8, 9, 15];[8, 9, 15];0
11;[11, 13];[11, 13];0
12;[8, 9, 10, 11];[8, 9, 10, 11];0
13;[8, 9, 12, 13, 15, 16, 17, 19, 21];[8, 9, 12, 13, 15, 16, 17, 19, 21];0
14;[0, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 21];[0, 3, 4, 5, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 21];1
15;[8, 9, 10, 11, 13];[8, 9, 10, 11, 13];0
16;[11];[11];0
17;[8, 9, 13, 15, 16];[8, 9, 13, 15, 16];0
18;[7];[7];0
19;[8, 9, 15, 16];[8, 9, 15, 16];0
20;[0, 1, 4, 9, 12, 13, 15, 16, 20, 21];[0, 1, 4, 9, 12, 13, 15, 16, 20, 21];1
21;[13];[13];0
