[Priors]
[1.01, 1.01, 0.01, 0.01, 0.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 1.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.988, 1.01, 1.01, 0.041, 0.01, 1.01, 0.01, 1.01, 0.01, 0.01, 0.01, 0.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.516, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.011, 0.01, 0.01, 0.01, 0.01, 1.01, 0.01, 0.01, 0.01, 0.01, 1.01, 0.01, 0.01, 0.01, 1.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]
[Bugs]
0
[InitialTests]
0
9
1
2
[TestDetails]
0;[0, 46, 48, 67, 96];[0, 46, 48, 67, 96];1
1;[2, 3, 4, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 24, 29, 36, 38, 40, 48, 49, 50, 70, 71, 72, 73];[2, 3, 4, 5, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 24, 29, 36, 38, 40, 48, 49, 50, 70, 71, 72, 73];0
2;[3, 4, 5, 6, 7, 11, 12, 14, 15, 18, 19, 24, 27, 29, 36, 38, 40, 48, 50, 97, 98];[3, 4, 5, 6, 7, 11, 12, 14, 15, 18, 19, 24, 27, 29, 36, 38, 40, 48, 50, 97, 98];0
3;[3, 5, 8, 11, 12, 14, 15, 17, 18, 19, 23, 24, 27, 35, 36, 37, 38, 39, 40, 42, 44, 45, 46, 48, 50, 76, 78, 80, 81, 82, 83, 85, 87, 88, 91, 93, 95, 97, 98];[3, 5, 8, 11, 12, 14, 15, 17, 18, 19, 23, 24, 27, 35, 36, 37, 38, 39, 40, 42, 44, 45, 46, 48, 50, 76, 78, 80, 81, 82, 83, 85, 87, 88, 91, 93, 95, 97, 98];0
4;[30, 51, 53, 54, 55, 58, 59, 62, 63, 65];[30, 51, 53, 54, 55, 58, 59, 62, 63, 65];0
5;[19, 23, 24, 27, 36, 37, 39, 40, 44, 45, 46, 48, 50, 74, 77, 78, 79, 80, 81, 82, 83, 87, 89, 90, 95, 97, 98];[19, 23, 24, 27, 36, 37, 39, 40, 44, 45, 46, 48, 50, 74, 77, 78, 79, 80, 81, 82, 83, 87, 89, 90, 95, 97, 98];0
6;[3, 4, 11, 15, 16, 19, 23, 24, 27, 29, 36, 38, 40, 42, 50, 69, 97, 98];[3, 4, 11, 15, 16, 19, 23, 24, 27, 29, 36, 38, 40, 42, 50, 69, 97, 98];0
7;[22, 30, 31, 34, 35, 36, 37, 38, 48, 53, 55, 57, 61, 62, 63, 65];[22, 30, 31, 34, 35, 36, 37, 38, 48, 53, 55, 57, 61, 62, 63, 65];0
8;[3, 8, 11, 14, 15, 18, 19, 23, 24, 27, 36, 37, 38, 39, 40, 44, 46, 48, 50, 75, 78, 79, 81, 82, 83, 85, 86, 88, 89, 91, 92, 93, 95, 97, 98];[3, 8, 11, 14, 15, 18, 19, 23, 24, 27, 36, 37, 38, 39, 40, 44, 46, 48, 50, 75, 78, 79, 81, 82, 83, 85, 86, 88, 89, 91, 92, 93, 95, 97, 98];0
9;[0, 19, 24, 27, 28, 40, 43, 46, 48, 66, 68, 97, 98];[0, 19, 24, 27, 28, 40, 43, 46, 48, 66, 68, 97, 98];1
10;[53, 54, 55, 59, 62, 63, 64, 65, 97, 98];[53, 54, 55, 59, 62, 63, 64, 65, 97, 98];0
