[Priors]
[1.01, 1.01, 1.01, 1.01, 1.01, 0.01, 1.01, 0.01, 1.01, 1.01, 1.01, 0.01, 1.01, 1.01, 1.01, 1.01, 0.01, 1.01, 0.01, 1.01, 0.01, 1.01, 0.01, 1.01, 0.01, 1.01, 0.01]
[Bugs]
0
1
2
3
4
[InitialTests]
0
5
1
2
[TestDetails]
0;[2, 4, 16, 17, 26];[2, 4, 16, 17, 26];1
1;[14];[14];0
2;[23];[23];0
3;[6, 7, 18, 19, 20];[6, 7, 18, 19, 20];0
4;[5, 6, 7, 8, 9, 12, 21];[5, 6, 7, 8, 9, 12, 21];0
5;[0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 20, 21, 22, 24, 25];[0, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 18, 20, 21, 22, 24, 25];1
6;[13];[13];0
7;[23];[23];0
8;[5, 6, 8, 10, 11];[5, 6, 8, 10, 11];0
9;[14];[14];0
10;[25];[25];0
11;[0, 1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 18, 19, 20, 23, 25];[0, 1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 18, 19, 20, 23, 25];1
12;[22];[22];0
13;[15];[15];0
14;[22];[22];0
15;[5, 6, 8, 10];[5, 6, 8, 10];0
16;[16];[16];0
17;[24];[24];0
18;[2, 16, 17];[2, 16, 17];1
19;[5, 6, 7, 8];[5, 6, 7, 8];0
20;[7, 18];[7, 18];0
21;[5, 6, 7, 9];[5, 6, 7, 9];0
22;[16, 17];[16, 17];0
23;[16, 17];[16, 17];0
