[Priors]
[1.01, 0.01, 0.739, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 1.01, 1.01, 0.584, 0.01, 0.01, 0.01, 0.01, 1.009, 0.01, 1.01, 1.01, 1.01, 0.01, 0.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]
[Bugs]
0
1
[InitialTests]
0
19
1
2
[TestDetails]
0;[0, 3, 4, 5, 6, 7, 8, 13, 18, 19, 20, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38, 39, 40, 41, 42, 44, 45, 47, 48, 51, 53, 57, 65, 66, 67, 103];[0, 3, 4, 5, 6, 7, 8, 13, 18, 19, 20, 24, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 37, 38, 39, 40, 41, 42, 44, 45, 47, 48, 51, 53, 57, 65, 66, 67, 103];1
1;[3, 4, 7, 37, 38, 39, 42, 47, 48, 49, 50, 51, 53, 54, 58, 60, 62, 63, 70, 83, 93, 94];[3, 4, 7, 37, 38, 39, 42, 47, 48, 49, 50, 51, 53, 54, 58, 60, 62, 63, 70, 83, 93, 94];0
2;[3, 8, 12, 13, 19, 20, 24, 27, 33, 39, 41, 42, 44, 47, 51, 57, 65, 67, 103];[3, 8, 12, 13, 19, 20, 24, 27, 33, 39, 41, 42, 44, 47, 51, 57, 65, 67, 103];0
3;[43];[43];0
4;[3, 8, 9, 18, 20, 27, 38, 43, 44, 46, 47, 51, 57, 65, 67, 68, 69, 102];[3, 8, 9, 18, 20, 27, 38, 43, 44, 46, 47, 51, 57, 65, 67, 68, 69, 102];0
5;[37, 38, 39, 41, 42, 46, 58, 105];[37, 38, 39, 41, 42, 46, 58, 105];0
6;[37, 38, 39, 41, 42, 46, 54, 58, 105];[37, 38, 39, 41, 42, 46, 54, 58, 105];0
7;[3, 4, 5, 6, 7, 37, 38, 39, 42, 46, 47, 48, 49, 50, 51, 53, 54, 58, 60, 62, 63, 65, 66, 67, 68, 75, 93, 94, 96];[3, 4, 5, 6, 7, 37, 38, 39, 42, 46, 47, 48, 49, 50, 51, 53, 54, 58, 60, 62, 63, 65, 66, 67, 68, 75, 93, 94, 96];0
8;[43, 44];[43, 44];0
9;[0, 3, 4, 5, 6, 7, 8, 9, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 33, 34, 37, 38, 40, 43, 44, 45, 46, 47, 51, 53, 57, 59, 65, 67, 68, 69, 102];[0, 3, 4, 5, 6, 7, 8, 9, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 27, 28, 29, 30, 31, 33, 34, 37, 38, 40, 43, 44, 45, 46, 47, 51, 53, 57, 59, 65, 67, 68, 69, 102];0
