[Priors]
[0.61, 0.61, 0.61, 0.61, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11, 0.11]
[Bugs]
0
1
2
3
[InitialTests]
9
15
21
0
1
2
[TestDetails]
0;[3, 4, 7, 8, 22];[3, 4, 7, 8, 22];0
1;[10, 11, 12, 16, 17, 20, 25, 26];[10, 11, 12, 16, 17, 20, 25, 26];0
2;[10, 11, 12, 16, 17, 20, 25, 26];[10, 11, 12, 16, 17, 20, 25, 26];0
3;[25, 26];[25, 26];0
4;[26];[26];0
5;[7, 8, 10, 19, 20, 22, 24, 25, 26];[7, 8, 10, 19, 20, 22, 24, 25, 26];0
6;[10, 11, 12, 17, 19, 20, 22, 24, 25, 26];[10, 11, 12, 17, 19, 20, 22, 24, 25, 26];0
7;[10, 11, 12, 13, 22, 24, 25, 26];[10, 11, 12, 13, 22, 24, 25, 26];0
8;[10, 11, 12, 14, 17, 20, 23, 24, 25, 26];[10, 11, 12, 14, 17, 20, 23, 24, 25, 26];0
9;[0, 1, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 22, 24, 25];[0, 1, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 22, 24, 25];1
10;[20];[20];0
11;[8];[8];0
12;[10, 11, 12, 15, 17, 19, 20, 26];[10, 11, 12, 15, 17, 19, 20, 26];0
13;[10, 11, 12, 13, 14, 17, 26];[10, 11, 12, 13, 14, 17, 26];0
14;[10, 11, 12, 13, 22, 24, 25, 26];[10, 11, 12, 13, 22, 24, 25, 26];0
15;[0, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 24, 25];[0, 2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 24, 25];1
16;[10, 11, 12, 15, 17, 20, 24, 25, 26];[10, 11, 12, 15, 17, 20, 24, 25, 26];0
17;[10, 11, 12, 16, 17, 20, 22, 24, 25, 26];[10, 11, 12, 16, 17, 20, 22, 24, 25, 26];0
18;[6];[6];0
19;[10, 11, 12, 17, 19, 20, 22, 23, 24, 25, 26];[10, 11, 12, 17, 19, 20, 22, 23, 24, 25, 26];0
20;[10, 11, 12, 15, 17, 20, 24, 25, 26];[10, 11, 12, 15, 17, 20, 24, 25, 26];0
21;[3, 4, 5, 6, 7, 8, 9, 22, 23, 24, 26];[3, 4, 5, 6, 7, 8, 9, 22, 23, 24, 26];1
22;[10, 11, 12, 16, 17, 20, 24, 25, 26];[10, 11, 12, 16, 17, 20, 24, 25, 26];0
23;[10, 19, 20, 22, 24, 25, 26];[10, 19, 20, 22, 24, 25, 26];0
24;[8];[8];0
25;[10, 11, 20, 22, 24, 25, 26];[10, 11, 20, 22, 24, 25, 26];0
26;[26];[26];0
27;[10, 11, 12, 17, 20, 25, 26];[10, 11, 12, 17, 20, 25, 26];0
28;[10, 11, 12, 17, 19, 20, 22, 23, 24, 25, 26];[10, 11, 12, 17, 19, 20, 22, 23, 24, 25, 26];0
29;[18, 20, 21];[18, 20, 21];0
30;[10, 11, 12, 16, 17, 20, 25, 26];[10, 11, 12, 16, 17, 20, 25, 26];0
