[Priors]
[0.61, 0.61, 0.61, 0.61, 0.61, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002]
[Bugs]
0
1
2
3
4
[InitialTests]
0
7
1
2
[TestDetails]
0;[0, 1, 3, 6, 8, 9, 10, 11, 15, 18, 20, 21];[0, 1, 3, 6, 8, 9, 10, 11, 15, 18, 20, 21];1
1;[5, 7];[5, 7];0
2;[6, 21];[6, 21];0
3;[20, 21];[20, 21];0
4;[5, 20, 21];[5, 20, 21];0
5;[5, 7];[5, 7];0
6;[20, 21];[20, 21];0
7;[0, 1, 5, 6, 7, 8, 9, 12, 14, 16, 17, 21];[0, 1, 5, 6, 7, 8, 9, 12, 14, 16, 17, 21];1
8;[20, 21];[20, 21];0
9;[20, 21];[20, 21];0
10;[5, 20, 21];[5, 20, 21];0
11;[8, 18, 19];[8, 18, 19];0
12;[6, 21];[6, 21];0
13;[6];[6];0
14;[5, 20, 21];[5, 20, 21];0
15;[0, 1, 2, 5, 6, 7, 8, 9, 11, 13, 14, 15, 17, 21];[0, 1, 2, 5, 6, 7, 8, 9, 11, 13, 14, 15, 17, 21];1
16;[20, 21];[20, 21];0
17;[6, 20];[6, 20];0
18;[5];[5];0
19;[20, 21];[20, 21];0
20;[20, 21];[20, 21];0
21;[5];[5];0
22;[20, 21];[20, 21];0
23;[0, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 18, 19, 21];[0, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 18, 19, 21];1
24;[5, 6, 20, 21];[5, 6, 20, 21];0
25;[6, 21];[6, 21];0
26;[6, 20, 21];[6, 20, 21];0
27;[6, 21];[6, 21];0
28;[9];[9];0
29;[21];[21];0
30;[20, 21];[20, 21];0
