[Priors]
[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]
[Bugs]
0
1
[InitialTests]
0
10
19
1
2
3
[TestDetails]
0;[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 30, 32, 33, 34, 35, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 78, 79, 80, 83, 84, 85, 86, 87, 88, 90];[0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 30, 32, 33, 34, 35, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 78, 79, 80, 83, 84, 85, 86, 87, 88, 90];1
1;[6, 49, 51, 53, 90];[6, 49, 51, 53, 90];0
2;[6, 8, 9, 10, 17, 51, 52, 53, 55, 81];[6, 8, 9, 10, 17, 51, 52, 53, 55, 81];0
3;[71, 73, 79];[71, 73, 79];0
4;[21, 36, 37, 38, 41, 42, 43, 47, 53, 59, 60, 65, 66, 71, 73, 74, 79];[21, 36, 37, 38, 41, 42, 43, 47, 53, 59, 60, 65, 66, 71, 73, 74, 79];0
5;[6, 7, 8, 9, 12, 14, 20, 22, 49, 53, 90];[6, 7, 8, 9, 12, 14, 20, 22, 49, 53, 90];0
6;[3, 24, 26, 27, 53, 58, 59, 60, 66, 71, 74, 79, 80];[3, 24, 26, 27, 53, 58, 59, 60, 66, 71, 74, 79, 80];0
7;[21, 36, 38, 41, 42, 43, 47, 48, 53, 60, 71, 73, 79];[21, 36, 38, 41, 42, 43, 47, 48, 53, 60, 71, 73, 79];0
8;[6, 49, 51, 53];[6, 49, 51, 53];0
9;[53, 60, 71, 73, 79];[53, 60, 71, 73, 79];0
10;[1, 3, 4, 5, 7, 8, 9, 10, 12, 14, 16, 17, 18, 19, 20, 21, 23, 26, 27, 28, 29, 30, 31, 36, 37, 39, 41, 42, 45, 46, 49, 51, 53, 56, 59, 62, 63, 64, 65, 66, 67, 69, 71, 72, 73, 74, 76, 77, 79, 81];[1, 3, 4, 5, 7, 8, 9, 10, 12, 14, 16, 17, 18, 19, 20, 21, 23, 26, 27, 28, 29, 30, 31, 36, 37, 39, 41, 42, 45, 46, 49, 51, 53, 56, 59, 62, 63, 64, 65, 66, 67, 69, 71, 72, 73, 74, 76, 77, 79, 81];1
11;[59, 65, 66, 67, 69, 70, 71, 77, 78, 79];[59, 65, 66, 67, 69, 70, 71, 77, 78, 79];0
12;[34, 50, 53, 68, 69, 71, 72, 79];[34, 50, 53, 68, 69, 71, 72, 79];0
