[Priors]
[1.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 1.01, 0.01, 1.01, 1.01, 1.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]
[Bugs]
0
1
[InitialTests]
0
1
[TestDetails]
0;[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22];1
1;[4, 5, 6, 9, 12, 13, 14];[4, 5, 6, 9, 12, 13, 14];0
2;[4, 5, 10, 12, 14, 16];[4, 5, 10, 12, 14, 16];0
3;[17, 21, 22];[17, 21, 22];0
4;[5, 7, 8, 12, 13];[5, 7, 8, 12, 13];0
5;[17, 19, 20, 22];[17, 19, 20, 22];0
6;[10, 11];[10, 11];0
7;[3];[3];0
8;[14, 15];[14, 15];0
9;[1, 17, 18, 19, 21];[1, 17, 18, 19, 21];1
10;[2, 5, 6, 7, 13];[2, 5, 6, 7, 13];0
