[Priors]
[0.61, 0.61, 0.61, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002, 0.21000000000000002]
[Bugs]
0
1
2
[InitialTests]
0
8
1
2
[TestDetails]
0;[0, 1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32];[0, 1, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32];1
1;[4];[4];0
2;[22, 25, 26, 27, 29];[22, 25, 26, 27, 29];0
3;[22, 25];[22, 25];0
4;[4, 5, 6, 7, 8, 10, 11, 12, 13, 16, 17, 19, 20, 21, 30, 31, 32];[4, 5, 6, 7, 8, 10, 11, 12, 13, 16, 17, 19, 20, 21, 30, 31, 32];0
5;[22, 24, 25, 26, 28, 29];[22, 24, 25, 26, 28, 29];0
6;[6, 11, 12, 19, 21, 31];[6, 11, 12, 19, 21, 31];0
7;[4, 6, 7, 8, 11, 12, 13, 17, 19, 21, 31, 32];[4, 6, 7, 8, 11, 12, 13, 17, 19, 21, 31, 32];0
8;[1, 2, 6, 7, 11, 14, 16, 18, 19, 30, 32];[1, 2, 6, 7, 11, 14, 16, 18, 19, 30, 32];1
9;[6, 12];[6, 12];0
10;[6, 12, 19];[6, 12, 19];0
11;[22, 23, 24, 25, 26, 28, 29];[22, 23, 24, 25, 26, 28, 29];0
12;[22, 28];[22, 28];0
13;[6, 9, 10, 11, 12, 13, 14, 16, 20, 21];[6, 9, 10, 11, 12, 13, 14, 16, 20, 21];0
14;[6, 18, 19];[6, 18, 19];0
15;[6, 7, 8, 10];[6, 7, 8, 10];0
16;[8];[8];0
17;[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32];[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32];1
18;[22, 23, 24, 25, 26, 28];[22, 23, 24, 25, 26, 28];0
19;[4, 5, 6, 7, 8, 10, 11, 12, 13, 16, 17, 19, 20, 21, 30, 31];[4, 5, 6, 7, 8, 10, 11, 12, 13, 16, 17, 19, 20, 21, 30, 31];0
20;[22, 28];[22, 28];0
