[Priors]
[0.027999999999999997, 1.01, 1.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 1.01]
[Bugs]
0
1
2
[InitialTests]
0
1
[TestDetails]
0;[0, 1, 2, 4, 6, 7, 11, 12];[0, 1, 2, 4, 6, 7, 11, 12];1
1;[13];[13];0
2;[13];[13];0
3;[12, 14];[12, 14];0
4;[13];[13];0
5;[4, 5, 7, 8, 11, 13];[4, 5, 7, 8, 11, 13];0
6;[2, 4, 5, 6, 7, 8, 9, 10, 13, 14];[2, 4, 5, 6, 7, 8, 9, 10, 13, 14];1
7;[6, 7, 8];[6, 7, 8];0
8;[13];[13];0
9;[12];[12];0
10;[0, 2, 3, 4, 5, 6, 7, 8, 9, 13, 14];[0, 2, 3, 4, 5, 6, 7, 8, 9, 13, 14];1
