[Priors]
[0.61, 0.61, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01]
[Bugs]
0
1
[InitialTests]
0
18
28
1
2
3
[TestDetails]
0;[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49];1
1;[36, 37, 47];[36, 37, 47];0
2;[37];[37];0
3;[37];[37];0
4;[37];[37];0
5;[8, 10, 11, 12, 13, 24, 26];[8, 10, 11, 12, 13, 24, 26];0
6;[37];[37];0
7;[4, 7, 8, 10, 16, 22, 23, 25, 26, 27, 29, 30, 32, 39, 40];[4, 7, 8, 10, 16, 22, 23, 25, 26, 27, 29, 30, 32, 39, 40];0
8;[37];[37];0
9;[0, 2, 3, 4, 5, 6, 7, 8, 10, 12, 14, 16, 18, 22, 23, 25, 26, 27, 30, 38, 41, 49];[0, 2, 3, 4, 5, 6, 7, 8, 10, 12, 14, 16, 18, 22, 23, 25, 26, 27, 30, 38, 41, 49];0
10;[4, 7, 8, 10, 16, 22, 23, 25, 26, 27, 30, 32, 33, 39, 40, 49];[4, 7, 8, 10, 16, 22, 23, 25, 26, 27, 30, 32, 33, 39, 40, 49];0
11;[37];[37];0
12;[37];[37];0
13;[37];[37];0
14;[4, 7, 8, 10, 16, 18, 22, 23, 25, 26, 27, 29, 30, 32, 39, 40, 48, 49];[4, 7, 8, 10, 16, 18, 22, 23, 25, 26, 27, 29, 30, 32, 39, 40, 48, 49];0
15;[36, 37, 47];[36, 37, 47];0
16;[4, 7, 8, 10, 16, 22, 23, 25, 26, 27, 29, 30, 32, 39, 40];[4, 7, 8, 10, 16, 22, 23, 25, 26, 27, 29, 30, 32, 39, 40];0
17;[37];[37];0
18;[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 51];[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 30, 31, 32, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 51];1
19;[4, 5, 6, 7, 8, 10, 12, 16, 18, 22, 23, 25, 26, 27, 29, 30, 32, 33, 34, 38, 39, 40, 41, 43, 45, 46, 47, 48, 49];[4, 5, 6, 7, 8, 10, 12, 16, 18, 22, 23, 25, 26, 27, 29, 30, 32, 33, 34, 38, 39, 40, 41, 43, 45, 46, 47, 48, 49];0
20;[37];[37];0
21;[37, 47];[37, 47];0
22;[37, 47];[37, 47];0
23;[4, 7, 8, 10, 16, 22, 23, 26, 27, 39, 40, 49];[4, 7, 8, 10, 16, 22, 23, 26, 27, 39, 40, 49];0
