[Priors]
[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]
[Bugs]
0
1
2
3
[InitialTests]
0
4
1
2
[TestDetails]
0;[0, 1, 4, 5, 6, 7, 12, 13, 14, 15];[0, 1, 4, 5, 6, 7, 12, 13, 14, 15];1
1;[15];[15];0
2;[12, 14];[12, 14];0
3;[12, 14];[12, 14];0
4;[1, 4, 7, 8, 9, 12, 13, 14, 15];[1, 4, 7, 8, 9, 12, 13, 14, 15];1
5;[12, 14];[12, 14];0
6;[11];[11];0
7;[12, 14];[12, 14];0
8;[1, 2, 6, 7, 10, 11, 15];[1, 2, 6, 7, 10, 11, 15];1
9;[7, 13];[7, 13];0
10;[12, 14];[12, 14];0
11;[1, 3, 4, 5, 7, 8, 12, 13, 14, 15];[1, 3, 4, 5, 7, 8, 12, 13, 14, 15];1
12;[14];[14];0
13;[12, 14];[12, 14];0
14;[10, 11];[10, 11];0
