[Priors]
[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]
[Bugs]
0
1
[InitialTests]
0
9
19
1
2
3
[TestDetails]
0;[0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 30, 31, 36, 38, 41, 42, 44, 45, 47, 49, 50, 51, 52, 53, 56, 58, 59, 61, 62, 64, 65, 66, 67, 68, 70, 71, 72, 74, 75, 77, 80, 81, 86, 87, 88, 89, 90, 91, 92, 97, 98, 99, 100, 101, 102, 103, 104, 106, 107];[0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 25, 26, 27, 30, 31, 36, 38, 41, 42, 44, 45, 47, 49, 50, 51, 52, 53, 56, 58, 59, 61, 62, 64, 65, 66, 67, 68, 70, 71, 72, 74, 75, 77, 80, 81, 86, 87, 88, 89, 90, 91, 92, 97, 98, 99, 100, 101, 102, 103, 104, 106, 107];1
1;[74, 86, 90, 91, 107];[74, 86, 90, 91, 107];0
2;[3, 6, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 30, 31, 32, 33, 36, 45, 48, 56, 64, 67, 68, 69, 71, 72, 74, 75, 76, 77, 78, 79, 80, 81, 93, 94, 95, 97, 99, 100, 101, 103, 104, 105, 106];[3, 6, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 30, 31, 32, 33, 36, 45, 48, 56, 64, 67, 68, 69, 71, 72, 74, 75, 76, 77, 78, 79, 80, 81, 93, 94, 95, 97, 99, 100, 101, 103, 104, 105, 106];0
3;[49, 50, 51, 74, 87, 88, 89, 90, 107];[49, 50, 51, 74, 87, 88, 89, 90, 107];0
4;[61, 74, 90, 91, 107];[61, 74, 90, 91, 107];0
5;[6, 8, 9, 14, 17, 18, 19, 21, 22, 25, 30, 31, 35, 41, 47, 48, 55, 64, 65, 66, 67, 68, 71, 72, 73, 74, 82, 93, 94, 97, 98, 100, 103, 105];[6, 8, 9, 14, 17, 18, 19, 21, 22, 25, 30, 31, 35, 41, 47, 48, 55, 64, 65, 66, 67, 68, 71, 72, 73, 74, 82, 93, 94, 97, 98, 100, 103, 105];0
6;[4, 5, 9, 10, 12, 14, 15, 16, 19, 21, 22, 26, 30, 31, 36, 39, 43, 68, 69, 71, 72, 73, 74, 97, 106];[4, 5, 9, 10, 12, 14, 15, 16, 19, 21, 22, 26, 30, 31, 36, 39, 43, 68, 69, 71, 72, 73, 74, 97, 106];0
7;[49, 51, 74, 88, 90, 107];[49, 51, 74, 88, 90, 107];0
8;[74, 86, 90, 91, 107];[74, 86, 90, 91, 107];0
9;[0, 3, 5, 6, 11, 13, 16, 17, 18, 19, 20, 21, 26, 28, 34, 36, 42, 45, 47, 56, 61, 62, 66, 71, 74, 75, 76, 78, 80, 81, 85, 86, 87, 92, 97, 101, 103, 107];[0, 3, 5, 6, 11, 13, 16, 17, 18, 19, 20, 21, 26, 28, 34, 36, 42, 45, 47, 56, 61, 62, 66, 71, 74, 75, 76, 78, 80, 81, 85, 86, 87, 92, 97, 101, 103, 107];1
10;[45, 46, 56, 58, 59, 60, 74, 86, 90, 91, 92, 107];[45, 46, 56, 58, 59, 60, 74, 86, 90, 91, 92, 107];0
11;[14, 16, 17, 18, 21, 22, 23, 30, 38, 39, 40, 67, 69, 71, 74, 81, 101, 104, 105];[14, 16, 17, 18, 21, 22, 23, 30, 38, 39, 40, 67, 69, 71, 74, 81, 101, 104, 105];0
12;[86, 90, 91, 107];[86, 90, 91, 107];0
13;[3, 6, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 30, 31, 32, 33, 36, 45, 48, 56, 64, 67, 68, 69, 71, 72, 74, 75, 76, 77, 79, 80, 81, 93, 94, 95, 97, 99, 100, 101, 103, 104, 105];[3, 6, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 30, 31, 32, 33, 36, 45, 48, 56, 64, 67, 68, 69, 71, 72, 74, 75, 76, 77, 79, 80, 81, 93, 94, 95, 97, 99, 100, 101, 103, 104, 105];0
14;[74, 86, 90, 91, 107];[74, 86, 90, 91, 107];0
15;[49, 51, 87, 88, 89, 90, 107];[49, 51, 87, 88, 89, 90, 107];0
16;[74];[74];0
17;[3];[3];0
18;[86, 90, 91, 107];[86, 90, 91, 107];0
19;[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 41, 43, 45, 47, 48, 49, 50, 51, 52, 53, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 74, 75, 77, 79, 80, 81, 85, 86, 87, 88, 89, 90, 91, 92, 94, 95, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107];[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 30, 31, 32, 33, 35, 36, 37, 38, 39, 40, 41, 43, 45, 47, 48, 49, 50, 51, 52, 53, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 74, 75, 77, 79, 80, 81, 85, 86, 87, 88, 89, 90, 91, 92, 94, 95, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107];1
20;[63, 90, 91, 107];[63, 90, 91, 107];0
21;[3, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 31, 32, 37, 56, 67, 69, 71, 72, 74, 82, 83, 94, 101, 102, 103, 104, 105, 106];[3, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 31, 32, 37, 56, 67, 69, 71, 72, 74, 82, 83, 94, 101, 102, 103, 104, 105, 106];0
22;[3, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 31, 32, 37, 56, 67, 69, 70, 71, 72, 74, 79, 80, 81, 94, 95, 96, 101, 102, 103, 104, 105, 106];[3, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 31, 32, 37, 56, 67, 69, 70, 71, 72, 74, 79, 80, 81, 94, 95, 96, 101, 102, 103, 104, 105, 106];0
23;[49, 87, 88, 89, 90, 107];[49, 87, 88, 89, 90, 107];0
24;[86, 90, 91, 107];[86, 90, 91, 107];0
25;[45, 54, 56, 58, 61, 74, 86, 90, 91, 92, 107];[45, 54, 56, 58, 61, 74, 86, 90, 91, 92, 107];0
26;[62, 74, 90, 91, 107];[62, 74, 90, 91, 107];0
27;[53, 74, 88, 90, 107];[53, 74, 88, 90, 107];0
28;[74, 86, 90, 91, 107];[74, 86, 90, 91, 107];0
29;[1, 3, 5, 6, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20, 21, 22, 25, 29, 30, 31, 32, 34, 35, 36, 41, 44, 45, 46, 47, 48, 54, 56, 57, 64, 65, 66, 67, 68, 71, 73, 74, 82, 83, 84, 87, 88, 89, 90, 91, 93, 94, 95, 96, 97, 99, 101, 102, 103, 104, 105, 107];[1, 3, 5, 6, 8, 9, 10, 11, 12, 13, 16, 17, 18, 19, 20, 21, 22, 25, 29, 30, 31, 32, 34, 35, 36, 41, 44, 45, 46, 47, 48, 54, 56, 57, 64, 65, 66, 67, 68, 71, 73, 74, 82, 83, 84, 87, 88, 89, 90, 91, 93, 94, 95, 96, 97, 99, 101, 102, 103, 104, 105, 107];1
30;[74, 86, 90, 91, 107];[74, 86, 90, 91, 107];0
31;[45, 46, 56, 58, 59, 60, 74, 86, 90, 91, 92, 107];[45, 46, 56, 58, 59, 60, 74, 86, 90, 91, 92, 107];0
32;[86, 90, 91, 107];[86, 90, 91, 107];0
33;[90, 91, 107];[90, 91, 107];0
34;[52, 88, 90, 107];[52, 88, 90, 107];0
35;[74, 86, 90, 91, 107];[74, 86, 90, 91, 107];0
36;[3, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 31, 32, 37, 56, 67, 69, 71, 72, 74, 82, 83, 84, 94, 101, 103, 104, 105];[3, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 31, 32, 37, 56, 67, 69, 71, 72, 74, 82, 83, 84, 94, 101, 103, 104, 105];0
37;[3, 6, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 30, 31, 32, 33, 36, 45, 48, 56, 64, 67, 68, 69, 71, 72, 74, 75, 76, 77, 79, 80, 81, 93, 94, 95, 97, 99, 100, 101, 103, 104, 105];[3, 6, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 30, 31, 32, 33, 36, 45, 48, 56, 64, 67, 68, 69, 71, 72, 74, 75, 76, 77, 79, 80, 81, 93, 94, 95, 97, 99, 100, 101, 103, 104, 105];0
38;[14, 15, 65, 66, 71, 74];[14, 15, 65, 66, 71, 74];0
